Employee_ID,Gender,Age,Department,Job_Level,Hire_Date,Termination_Date,Status,Location
E01985,M,28,Operations,6,2020-02-01,,Active,New York
E01986,O,28,IT,4,2018-07-23,2024-07-12,Resigned,Tokyo
E01987,F,53,HR,3,2019-02-08,2023-06-05,Resigned,Sydney
E01988,M,44,Operations,2,2023-04-12,,Active,Tokyo
E01989,O,53,Marketing,3,2015-04-07,2024-09-25,Resigned,Sydney
E01990,O,38,Marketing,4,2021-11-25,,Active,London
E01991,F,37,Operations,5,2017-09-20,,Active,New York
E01992,M,49,HR,4,2016-05-20,,Active,Tokyo
E01993,M,53,IT,5,2025-04-28,,Active,Tokyo
E01994,O,37,R&D,5,2023-10-12,,Active,Berlin
E01995,O,39,Sales,6,2024-08-09,2025-04-28,Resigned,Toronto
E01996,F,24,Operations,5,2024-03-10,,Active,Sydney
E01997,O,36,Operations,6,2025-08-14,2025-03-05,Terminated,Tokyo
E01998,F,40,Marketing,5,2016-07-09,,Active,Sydney
E01999,M,53,Marketing,1,2022-07-06,,Active,Berlin
E02000,F,54,Marketing,2,2025-03-14,,Active,London
E02001,M,32,IT,3,2021-12-24,,Active,Toronto
E02002,F,56,IT,4,2017-06-16,2024-11-24,Resigned,Sydney
E02003,M,37,Sales,1,2020-06-27,,Active,Sydney
E02004,O,31,Sales,4,2016-10-29,2024-02-26,Resigned,Sydney
E02005,F,26,R&D,1,2023-01-21,,Active,Sydney
E02006,M,50,Finance,1,2020-11-21,,Active,Singapore
E02007,F,33,Marketing,5,2015-07-04,,Active,New York
E02008,F,27,Marketing,4,2017-01-17,,Active,Berlin
E02009,O,27,Marketing,6,2017-07-10,,Active,New York
E02010,O,54,R&D,5,2017-05-15,,Active,Tokyo
E02011,F,36,IT,3,2016-10-21,,Active,Sydney
E02012,F,57,Marketing,4,2025-01-01,2025-02-16,Terminated,New York
E02013,M,44,HR,4,2016-11-20,,Active,Toronto
E02014,F,48,R&D,5,2025-12-14,,Active,New York
E02015,O,49,Finance,3,2015-03-14,,Active,Toronto
E02016,M,57,Marketing,2,2020-01-02,2022-08-08,Resigned,New York
E02017,F,22,Operations,2,2023-08-21,,Active,Sydney
E02018,F,36,Operations,5,2024-04-17,2025-01-01,Resigned,Toronto
E02019,M,60,Sales,4,2024-02-06,2025-02-21,Resigned,Sydney
E02020,M,37,Sales,5,2020-02-21,,Active,New York
E02021,O,35,Marketing,2,2022-08-17,,Active,New York
E02022,M,57,IT,3,2023-06-24,2025-10-05,Resigned,Berlin
E02023,F,29,Marketing,3,2024-03-29,2025-03-22,Resigned,London
E02024,M,47,Sales,4,2016-09-13,,Active,Sydney
E02025,M,56,R&D,5,2024-07-18,,Active,Berlin
E02026,O,51,IT,4,2023-11-12,2025-01-30,Resigned,Singapore
E02027,O,42,Sales,2,2024-09-17,2025-02-09,Terminated,New York
E02028,O,37,R&D,5,2024-01-31,,Active,Sydney
E02029,F,41,Operations,5,2016-03-31,,Active,Tokyo
E02030,O,30,IT,1,2024-12-17,,Active,New York
E02031,M,24,R&D,6,2020-10-07,2024-11-17,Resigned,Tokyo
E02032,O,47,Operations,5,2018-10-04,,Active,Singapore
E02033,M,42,Operations,3,2020-10-14,,Active,Sydney
E02034,M,58,IT,6,2019-02-05,,Active,Sydney
E02035,F,46,Finance,3,2021-12-06,,Active,New York
E02036,F,42,Marketing,1,2021-06-24,,Active,Tokyo
E02037,F,50,Sales,4,2020-03-16,,Active,Berlin
E02038,F,60,Finance,5,2015-03-03,,Active,London
E02039,F,33,Marketing,2,2021-10-18,,Active,Singapore
E02040,F,60,R&D,5,2020-04-23,2021-09-07,Resigned,Berlin
E02041,M,33,Finance,3,2022-08-23,,Active,London
E02042,F,26,Finance,3,2021-04-04,2022-06-12,Resigned,Singapore
E02043,F,56,Sales,3,2023-02-01,,Active,Sydney
E02044,M,55,IT,5,2021-07-25,,Active,Tokyo
E02045,M,58,Sales,2,2024-07-30,,Active,New York
E02046,F,48,Marketing,6,2019-03-07,,Active,London
E02047,O,35,IT,1,2023-08-28,,Active,London
E02048,F,46,HR,5,2023-12-30,2025-03-06,Resigned,Toronto
E02049,M,57,HR,1,2018-11-03,,Active,London
E02050,M,38,IT,4,2019-11-10,,Active,Toronto
E02051,O,26,Finance,2,2016-08-15,2020-11-11,Resigned,Singapore
E02052,O,53,Sales,6,2025-12-12,,Active,Toronto
E02053,F,40,Sales,2,2025-06-13,,Active,London
E02054,M,56,Finance,5,2021-09-23,,Active,Singapore
E02055,O,25,IT,5,2016-03-02,,Active,Toronto
E02056,F,34,HR,6,2015-11-09,,Active,Toronto
E02057,O,36,Sales,3,2020-07-31,,Active,London
E02058,O,28,Sales,6,2023-12-02,2025-02-03,Terminated,Toronto
E02059,O,44,IT,4,2017-08-13,,Active,Singapore
E02060,F,35,Marketing,5,2023-07-05,,Active,New York
E02061,O,57,Finance,6,2016-01-13,2022-05-30,Resigned,Tokyo
E02062,O,38,Marketing,5,2023-11-15,,Active,Sydney
E02063,O,60,Operations,2,2015-07-10,,Active,Singapore
E02064,O,28,Finance,4,2019-11-14,,Active,Singapore
E02065,M,60,IT,1,2023-06-10,,Active,Singapore
E02066,F,36,Finance,5,2024-11-12,,Active,London
E02067,O,29,Sales,2,2025-07-27,,Active,New York
E02068,M,55,Operations,2,2023-08-16,,Active,London
E02069,M,29,Finance,1,2015-04-17,2018-06-05,Resigned,New York
E02070,F,29,Marketing,4,2015-03-15,,Active,Tokyo
E02071,O,57,Marketing,1,2016-06-15,,Active,New York
E02072,M,37,HR,6,2023-02-07,,Active,New York
E02073,O,52,Operations,1,2019-05-25,,Active,Singapore
E02074,F,42,HR,5,2025-07-26,,Active,Tokyo
E02075,O,47,Sales,4,2017-05-06,2022-02-22,Terminated,New York
E02076,M,24,HR,6,2021-09-21,,Active,New York
E02077,M,47,IT,6,2020-05-03,,Active,New York
E02078,F,56,IT,4,2020-06-14,2025-11-10,Terminated,Singapore
E02079,O,57,Operations,3,2018-01-23,,Active,New York
E02080,O,58,Finance,5,2024-06-18,,Active,Tokyo
E02081,F,36,Sales,5,2023-11-13,,Active,New York
E02082,M,53,Marketing,6,2024-12-23,2025-01-31,Terminated,Sydney
E02083,F,58,Marketing,1,2022-10-15,,Active,Singapore
E02084,M,44,IT,4,2022-09-23,,Active,London
E02085,F,57,IT,1,2015-03-28,,Active,Berlin
E02086,M,43,Sales,3,2023-06-12,,Active,Tokyo
E02087,F,30,HR,1,2022-11-09,,Active,Toronto
E02088,M,57,Operations,6,2017-05-08,,Active,Toronto
E02089,F,31,HR,2,2024-12-16,,Active,London
E02090,M,38,Marketing,6,2020-09-23,,Active,New York
E02091,F,53,R&D,3,2015-09-29,,Active,Berlin
E02092,O,53,Finance,3,2015-04-08,,Active,London
E02093,O,43,Marketing,6,2021-02-10,,Active,London
E02094,M,52,Sales,3,2017-10-12,,Active,London
E02095,M,55,IT,4,2025-03-22,,Active,New York
E02096,O,37,HR,4,2016-03-05,2023-02-09,Resigned,Toronto
E02097,M,44,Marketing,1,2023-06-13,,Active,New York
E02098,O,33,HR,5,2022-11-20,,Active,New York
E02099,M,24,Marketing,6,2020-03-27,2024-04-12,Resigned,New York
E02100,M,49,IT,1,2024-11-21,,Active,Tokyo
E02101,F,27,R&D,6,2023-05-22,,Active,Singapore
E02102,O,31,HR,6,2024-01-04,,Active,London
E02103,M,44,Sales,4,2017-09-20,,Active,Singapore
E02104,F,54,Sales,1,2017-10-22,,Active,Toronto
E02105,M,26,Finance,6,2015-08-11,,Active,Singapore
E02106,O,36,R&D,4,2025-09-09,2025-04-02,Terminated,Sydney
E02107,F,43,HR,2,2017-10-24,,Active,Sydney
E02108,O,49,Marketing,6,2022-11-22,2025-08-13,Resigned,New York
E02109,O,33,Finance,3,2020-11-06,,Active,Sydney
E02110,M,43,Operations,3,2015-12-08,,Active,New York
E02111,F,43,HR,5,2020-07-17,2024-02-11,Resigned,Tokyo
E02112,O,42,IT,3,2016-06-01,2021-07-21,Resigned,Sydney
E02113,M,54,IT,4,2021-11-13,2022-08-08,Resigned,New York
E02114,O,33,Marketing,6,2017-02-01,,Active,New York
E02115,F,27,Sales,6,2025-12-05,2025-08-07,Resigned,Berlin
E02116,F,44,HR,5,2015-05-31,2022-10-25,Resigned,Singapore
E02117,F,33,Finance,6,2020-11-17,,Active,Singapore
E02118,O,50,Operations,1,2019-07-11,2023-09-26,Resigned,Berlin
E02119,F,44,Operations,1,2024-05-30,,Active,Sydney
E02120,M,35,IT,3,2019-03-26,,Active,Tokyo
E02121,M,30,IT,3,2015-01-25,,Active,Berlin
E02122,O,26,R&D,3,2016-07-30,,Active,Singapore
E02123,O,33,HR,5,2023-07-26,,Active,Sydney
E02124,F,46,Finance,3,2016-04-08,2023-10-21,Terminated,New York
E02125,F,25,Operations,5,2016-09-15,,Active,Tokyo
E02126,M,52,Sales,2,2023-09-16,,Active,Toronto
E02127,O,59,Sales,3,2020-09-11,,Active,Berlin
E02128,F,43,Marketing,2,2020-03-01,2022-09-05,Terminated,Tokyo
E02129,M,30,Marketing,3,2021-09-28,2022-12-23,Terminated,Berlin
E02130,O,58,IT,2,2017-01-27,2021-08-22,Terminated,Toronto
E02131,M,58,R&D,1,2015-02-19,,Active,Singapore
E02132,M,57,IT,5,2021-11-30,,Active,Toronto
E02133,M,50,IT,4,2018-06-27,,Active,Tokyo
E02134,O,58,HR,3,2023-07-25,,Active,Tokyo
E02135,O,32,Sales,1,2024-06-18,,Active,London
E02136,F,48,IT,2,2025-02-14,,Active,London
E02137,F,33,HR,5,2016-07-18,,Active,Berlin
E02138,M,27,IT,1,2020-09-28,,Active,Tokyo
E02139,M,32,Finance,6,2016-04-25,,Active,Tokyo
E02140,F,55,Operations,1,2024-05-02,,Active,Singapore
E02141,M,54,Marketing,1,2021-12-05,2024-07-26,Terminated,New York
E02142,O,51,Operations,5,2022-11-21,2025-08-16,Resigned,Berlin
E02143,M,37,R&D,3,2022-06-08,,Active,New York
E02144,O,54,Marketing,2,2024-12-02,,Active,Sydney
E02145,F,28,HR,1,2023-02-22,2025-03-28,Resigned,Singapore
E02146,O,56,Finance,3,2017-10-18,,Active,Sydney
E02147,M,39,HR,3,2022-04-21,,Active,New York
E02148,O,45,IT,4,2024-11-30,,Active,New York
E02149,O,30,R&D,1,2015-04-02,,Active,Toronto
E02150,M,50,Sales,2,2022-10-01,,Active,London
E02151,F,30,R&D,1,2023-09-28,2025-03-15,Resigned,London
E02152,M,44,IT,1,2024-05-17,2025-01-07,Terminated,Toronto
E02153,O,36,IT,5,2017-06-11,,Active,Sydney
E02154,M,26,Marketing,6,2022-12-09,,Active,Toronto
E02155,O,29,R&D,2,2015-08-27,,Active,Sydney
E02156,O,31,Marketing,2,2024-05-27,2025-06-24,Resigned,Tokyo
E02157,O,57,IT,4,2020-10-01,,Active,Berlin
E02158,M,47,Marketing,6,2017-02-15,2024-11-05,Terminated,London
E02159,O,41,HR,3,2025-04-30,2025-05-23,Terminated,Singapore
E02160,O,36,Sales,6,2024-08-27,,Active,London
E02161,F,30,Finance,2,2017-01-07,,Active,Tokyo
E02162,F,48,Finance,2,2025-01-16,2025-10-15,Terminated,Berlin
E02163,O,54,Finance,6,2023-05-11,,Active,New York
E02164,O,48,R&D,1,2017-12-29,,Active,Sydney
E02165,O,36,R&D,3,2018-04-16,,Active,Tokyo
E02166,F,25,Finance,6,2020-04-27,,Active,Berlin
E02167,M,37,Sales,6,2016-08-04,2022-05-25,Terminated,New York
E02168,O,46,HR,4,2024-05-14,,Active,Berlin
E02169,F,39,Operations,6,2025-01-13,,Active,Toronto
E02170,F,39,HR,4,2021-01-22,,Active,Sydney
E02171,M,30,Marketing,3,2016-03-17,2021-12-21,Terminated,London
E02172,O,41,HR,5,2023-02-17,2025-09-06,Resigned,Singapore
E02173,F,41,Operations,4,2022-08-20,2023-11-28,Resigned,Tokyo
E02174,M,59,HR,6,2016-12-05,,Active,Singapore
E02175,M,56,R&D,6,2024-11-09,2025-03-11,Terminated,Berlin
E02176,F,50,Finance,1,2024-11-14,,Active,Toronto
E02177,O,29,IT,5,2022-09-05,,Active,New York
E02178,M,57,IT,6,2022-10-15,2025-06-17,Terminated,Berlin
E02179,F,33,Sales,3,2021-09-13,,Active,Toronto
E02180,F,53,Sales,6,2015-08-18,2019-04-25,Resigned,Toronto
E02181,F,36,R&D,2,2022-01-19,,Active,Singapore
E02182,O,34,HR,2,2022-08-11,2024-10-07,Resigned,Tokyo
E02183,F,45,Operations,1,2020-11-21,,Active,New York
E02184,M,33,Marketing,6,2017-09-21,2020-10-15,Terminated,Singapore
E02185,F,36,IT,3,2024-07-24,,Active,Sydney
E02186,O,27,Sales,6,2022-09-20,,Active,Toronto
E02187,M,44,Marketing,3,2017-03-21,,Active,Sydney
E02188,O,53,R&D,5,2018-07-02,,Active,London
E02189,M,50,Finance,2,2018-04-17,,Active,London
E02190,O,45,Finance,3,2022-10-19,,Active,New York
E02191,M,27,Finance,4,2023-05-26,,Active,Tokyo
E02192,M,24,IT,4,2023-09-17,2025-09-08,Resigned,Sydney
E02193,F,53,IT,1,2016-10-08,2018-12-10,Terminated,New York
E02194,O,27,Operations,2,2022-05-20,,Active,Toronto
E02195,F,34,Sales,4,2020-09-28,,Active,Tokyo
E02196,M,31,Finance,2,2017-04-09,,Active,Toronto
E02197,O,44,HR,2,2023-09-09,,Active,Berlin
E02198,M,25,R&D,4,2021-11-24,2024-05-20,Resigned,Berlin
E02199,M,52,Sales,6,2018-09-10,2024-05-18,Resigned,Toronto
E02200,F,39,R&D,4,2016-09-26,,Active,Singapore
E02201,M,29,Sales,3,2025-06-24,,Active,Sydney
E02202,M,47,Sales,2,2025-12-06,2025-01-12,Terminated,Tokyo
E02203,O,46,Marketing,3,2016-08-23,,Active,Toronto
E02204,F,26,HR,5,2017-12-04,,Active,Berlin
E02205,F,26,R&D,1,2024-06-18,,Active,Berlin
E02206,F,27,IT,6,2024-04-23,,Active,Sydney
E02207,F,44,Marketing,4,2017-09-07,2018-04-23,Resigned,Sydney
E02208,F,26,Finance,1,2024-04-23,,Active,Toronto
E02209,O,41,R&D,2,2016-06-04,,Active,New York
E02210,O,58,Marketing,5,2025-04-09,,Active,Tokyo
E02211,M,53,IT,4,2022-10-20,2025-10-21,Resigned,London
E02212,O,43,Sales,4,2024-02-18,,Active,New York
E02213,F,35,HR,6,2025-03-28,,Active,London
E02214,O,43,IT,4,2019-11-29,2024-05-22,Terminated,Toronto
E02215,M,59,IT,1,2016-05-28,,Active,London
E02216,F,51,HR,5,2019-11-15,,Active,Berlin
E02217,F,41,Operations,4,2019-06-24,,Active,Tokyo
E02218,F,50,Operations,5,2019-11-01,,Active,Tokyo
E02219,F,24,HR,6,2019-02-22,,Active,Tokyo
E02220,M,36,HR,6,2022-07-06,2025-05-15,Terminated,Berlin
E02221,F,58,Marketing,1,2025-04-16,,Active,New York
E02222,F,45,Finance,6,2024-02-27,,Active,New York
E02223,F,32,IT,5,2022-03-26,,Active,London
E02224,M,40,IT,3,2023-06-05,,Active,Singapore
E02225,F,49,HR,6,2018-01-23,,Active,Tokyo
E02226,O,38,Finance,6,2016-10-24,,Active,Berlin
E02227,O,60,Operations,2,2018-01-26,,Active,Sydney
E02228,F,39,HR,5,2021-06-26,,Active,London
E02229,M,43,Finance,5,2023-10-21,,Active,New York
E02230,O,55,R&D,5,2024-05-21,,Active,Singapore
E02231,M,50,IT,5,2017-06-15,2020-04-28,Resigned,New York
E02232,F,44,HR,5,2018-03-01,,Active,Singapore
E02233,F,30,Sales,2,2015-06-04,2016-01-16,Terminated,Sydney
E02234,F,36,IT,6,2024-12-12,2025-07-24,Resigned,London
E02235,M,43,Finance,4,2021-09-25,,Active,Toronto
E02236,F,52,Operations,6,2015-03-20,,Active,Berlin
E02237,O,45,Finance,3,2023-03-28,,Active,New York
E02238,F,36,Finance,1,2023-09-21,,Active,New York
E02239,M,32,Finance,4,2025-03-24,,Active,Singapore
E02240,F,38,Marketing,2,2021-04-20,2022-04-21,Resigned,Berlin
E02241,O,47,Operations,5,2023-03-04,,Active,Tokyo
E02242,O,39,R&D,5,2021-07-28,,Active,London
E02243,O,40,R&D,4,2016-01-29,,Active,Tokyo
E02244,M,31,Sales,1,2018-02-27,,Active,Berlin
E02245,M,39,Sales,5,2021-07-26,,Active,Sydney
E02246,O,34,Sales,2,2018-11-22,2020-03-10,Resigned,Singapore
E02247,M,28,HR,5,2018-01-07,2019-05-20,Resigned,Tokyo
E02248,F,26,Marketing,4,2016-07-25,,Active,Tokyo
E02249,M,31,Marketing,4,2022-05-31,,Active,Singapore
E02250,O,45,IT,3,2018-09-26,2020-06-01,Resigned,London
E02251,F,35,Finance,1,2019-02-19,,Active,London
E02252,O,59,HR,1,2015-06-24,2018-06-26,Resigned,Tokyo
E02253,F,48,IT,6,2019-03-27,,Active,Tokyo
E02254,F,53,R&D,6,2020-03-10,,Active,Toronto
E02255,M,45,HR,4,2025-02-24,,Active,New York
E02256,O,43,Marketing,2,2023-08-12,,Active,Toronto
E02257,F,43,Operations,5,2021-05-21,,Active,New York
E02258,O,37,R&D,2,2022-10-20,2023-06-03,Terminated,Toronto
E02259,M,25,Finance,1,2016-03-05,,Active,New York
E02260,O,48,HR,5,2024-01-09,2025-08-05,Terminated,Toronto
E02261,O,36,IT,6,2024-10-31,2025-11-14,Terminated,Singapore
E02262,F,53,R&D,1,2016-02-09,2019-11-14,Terminated,Singapore
E02263,M,32,Operations,2,2015-06-20,,Active,Tokyo
E02264,M,42,Marketing,4,2025-06-05,,Active,London
E02265,M,56,R&D,1,2018-07-22,2021-09-28,Terminated,Toronto
E02266,F,53,Operations,5,2023-03-08,,Active,Singapore
E02267,F,22,IT,2,2020-11-12,,Active,Singapore
E02268,M,34,Operations,3,2025-11-18,,Active,Singapore
E02269,F,32,R&D,2,2024-02-07,,Active,Toronto
E02270,M,42,Marketing,4,2017-01-31,2023-11-16,Resigned,Tokyo
E02271,F,31,HR,1,2024-09-27,2025-05-24,Resigned,Sydney
E02272,M,35,HR,4,2015-04-20,2021-01-07,Terminated,Singapore
E02273,F,31,Finance,6,2025-02-19,,Active,Tokyo
E02274,M,43,Marketing,1,2025-02-16,,Active,Tokyo
E02275,F,28,IT,2,2018-09-13,,Active,London
E02276,O,32,Operations,2,2016-06-28,,Active,Singapore
E02277,M,45,Sales,1,2019-09-22,,Active,London
E02278,M,48,Sales,5,2023-07-18,,Active,Tokyo
E02279,M,55,Sales,1,2020-01-20,,Active,Sydney
E02280,F,22,HR,2,2015-04-30,,Active,Singapore
E02281,F,37,R&D,4,2020-06-26,,Active,Sydney
E02282,F,29,R&D,6,2024-09-15,,Active,Berlin
E02283,O,31,Finance,5,2021-10-24,,Active,New York
E02284,M,26,IT,6,2015-09-29,,Active,Berlin
E02285,M,53,Sales,3,2023-05-26,,Active,New York
E02286,F,31,Sales,4,2021-03-15,,Active,Sydney
E02287,O,32,Operations,6,2023-08-28,,Active,New York
E02288,M,48,Finance,4,2015-08-12,,Active,Tokyo
E02289,M,32,HR,6,2023-01-30,,Active,London
E02290,M,24,IT,6,2020-07-21,,Active,Berlin
E02291,M,44,Operations,1,2023-12-24,,Active,Toronto
E02292,O,47,IT,4,2023-02-14,,Active,New York
E02293,M,57,Sales,2,2018-11-28,,Active,London
E02294,M,27,Sales,4,2023-06-21,,Active,Tokyo
E02295,M,37,Marketing,1,2021-09-06,,Active,Tokyo
E02296,M,32,Finance,5,2018-11-22,,Active,Toronto
E02297,O,36,Operations,5,2020-03-09,,Active,Singapore
E02298,F,23,HR,6,2021-09-05,,Active,Toronto
E02299,M,45,R&D,4,2024-10-14,2025-05-09,Terminated,New York
E02300,F,29,Operations,4,2022-09-12,,Active,Tokyo
E02301,F,37,Operations,5,2023-09-30,,Active,Singapore
E02302,O,31,R&D,6,2021-09-17,,Active,New York
E02303,M,58,Operations,3,2016-10-12,2024-01-03,Resigned,Singapore
E02304,O,36,Finance,3,2024-05-29,,Active,Berlin
E02305,O,60,HR,5,2015-01-07,,Active,London
E02306,F,50,Operations,1,2024-11-11,,Active,Berlin
E02307,M,51,Operations,5,2019-04-13,,Active,Singapore
E02308,F,40,R&D,5,2021-08-19,,Active,Sydney
E02309,O,48,Sales,1,2022-08-25,2024-03-29,Terminated,Berlin
E02310,O,46,Sales,1,2019-09-08,,Active,Sydney
E02311,F,32,HR,5,2025-02-19,,Active,New York
E02312,M,32,IT,1,2021-06-13,2025-09-14,Resigned,Singapore
E02313,O,56,Operations,1,2017-03-07,,Active,New York
E02314,M,57,Sales,1,2023-04-25,,Active,London
E02315,F,57,HR,5,2018-05-28,,Active,Toronto
E02316,O,22,HR,2,2017-09-16,,Active,Tokyo
E02317,M,44,IT,1,2021-12-29,,Active,London
E02318,O,23,HR,2,2020-02-28,,Active,Toronto
E02319,O,56,Finance,4,2025-06-28,,Active,Singapore
E02320,O,23,IT,4,2025-04-30,2025-02-10,Terminated,Sydney
E02321,M,49,IT,2,2020-04-07,,Active,Toronto
E02322,F,30,HR,3,2024-02-26,,Active,Berlin
E02323,F,57,R&D,4,2021-05-14,,Active,Berlin
E02324,M,29,Marketing,2,2020-01-10,,Active,London
E02325,M,33,HR,2,2017-11-11,2018-02-28,Terminated,Tokyo
E02326,F,53,Sales,3,2019-01-17,,Active,New York
E02327,F,45,R&D,3,2024-07-10,2025-07-13,Terminated,Singapore
E02328,O,53,Finance,1,2016-08-25,,Active,Berlin
E02329,M,60,IT,6,2015-02-12,2019-05-12,Terminated,London
E02330,M,37,R&D,4,2025-02-08,2025-05-27,Terminated,Singapore
E02331,F,37,Operations,5,2024-01-26,,Active,Toronto
E02332,F,41,Finance,5,2017-08-07,,Active,London
E02333,M,42,Marketing,5,2022-02-06,,Active,New York
E02334,M,25,HR,5,2020-10-22,,Active,New York
E02335,F,36,HR,4,2020-04-02,,Active,Berlin
E02336,F,40,Sales,6,2016-10-29,,Active,Sydney
E02337,O,51,HR,5,2018-10-20,,Active,Toronto
E02338,F,56,Finance,5,2015-03-18,2017-11-27,Resigned,Tokyo
E02339,O,55,Finance,6,2024-05-29,,Active,London
E02340,F,57,Operations,2,2016-11-20,,Active,Sydney
E02341,F,57,Finance,3,2021-06-15,2022-03-14,Terminated,New York
E02342,O,35,HR,3,2020-08-14,,Active,Tokyo
E02343,M,44,Operations,1,2021-05-27,,Active,Sydney
E02344,F,52,Marketing,6,2022-12-22,,Active,New York
E02345,M,47,HR,2,2017-06-17,,Active,London
E02346,O,43,Sales,3,2015-09-12,,Active,Tokyo
E02347,M,57,IT,5,2020-01-22,,Active,Sydney
E02348,M,43,Sales,6,2017-10-14,2019-12-13,Terminated,Toronto
E02349,M,39,R&D,4,2023-12-25,,Active,Berlin
E02350,F,45,Marketing,5,2022-11-24,,Active,London
E02351,M,59,Operations,1,2015-12-09,2017-09-19,Terminated,Toronto
E02352,O,26,R&D,6,2017-05-31,,Active,Toronto
E02353,F,43,IT,1,2024-03-24,,Active,Tokyo
E02354,F,53,Sales,4,2017-09-03,,Active,London
E02355,M,23,Finance,2,2018-07-15,,Active,Toronto
E02356,M,37,Sales,5,2024-01-04,,Active,New York
E02357,F,23,HR,1,2024-12-30,,Active,Sydney
E02358,F,45,Marketing,1,2020-03-30,2024-05-22,Terminated,Sydney
E02359,F,42,IT,6,2023-12-17,,Active,Toronto
E02360,O,47,HR,2,2015-08-23,,Active,London
E02361,M,22,Sales,1,2018-11-04,,Active,Sydney
E02362,F,42,HR,6,2020-04-06,2024-11-11,Resigned,London
E02363,F,54,Sales,1,2016-10-27,2022-01-23,Resigned,Sydney
E02364,O,26,Marketing,4,2020-02-27,,Active,London
E02365,F,50,Sales,2,2016-11-01,2022-07-15,Terminated,Tokyo
E02366,F,25,Finance,5,2015-07-08,,Active,Singapore
E02367,M,50,HR,3,2025-09-11,2025-03-12,Terminated,Toronto
E02368,O,44,Marketing,2,2020-12-28,,Active,Sydney
E02369,F,24,Finance,6,2025-11-02,2025-04-26,Resigned,Tokyo
E02370,F,56,IT,2,2024-04-15,,Active,Singapore
E02371,F,55,Finance,2,2016-02-24,,Active,Berlin
E02372,O,24,R&D,1,2016-11-20,,Active,Tokyo
E02373,F,41,Operations,6,2021-04-23,,Active,Singapore
E02374,M,56,Finance,5,2015-10-05,2019-12-04,Resigned,Toronto
E02375,F,54,Finance,2,2016-10-19,,Active,Tokyo
E02376,M,36,Operations,5,2024-09-30,,Active,Singapore
E02377,F,48,Operations,1,2022-01-08,,Active,Singapore
E02378,M,39,Finance,5,2024-03-18,,Active,Sydney
E02379,M,43,Sales,2,2023-01-11,,Active,Toronto
E02380,M,23,Marketing,2,2025-12-18,,Active,Berlin
E02381,M,24,Sales,3,2018-03-12,,Active,Tokyo
E02382,M,57,Operations,2,2022-03-17,,Active,Tokyo
E02383,O,40,Finance,4,2022-08-24,,Active,London
E02384,O,29,IT,1,2020-11-28,2024-03-07,Resigned,Sydney
E02385,F,32,Finance,3,2015-02-22,,Active,Berlin
E02386,M,44,Operations,6,2022-10-06,,Active,New York
E02387,M,53,IT,6,2024-09-12,,Active,New York
E02388,M,37,Finance,3,2023-09-09,,Active,Berlin
E02389,M,39,R&D,2,2023-12-10,,Active,London
E02390,M,58,R&D,3,2021-04-30,2023-03-21,Terminated,Tokyo
E02391,M,38,Finance,1,2025-01-17,,Active,Berlin
E02392,M,25,Operations,5,2015-10-03,2022-05-21,Terminated,Singapore
E02393,M,56,Marketing,2,2021-04-15,,Active,New York
E02394,M,37,IT,3,2021-04-17,,Active,Sydney
E02395,O,56,HR,4,2024-08-04,2025-04-25,Terminated,London
E02396,M,30,IT,2,2020-07-02,,Active,Tokyo
E02397,F,27,Finance,4,2018-02-20,,Active,Sydney
E02398,M,56,IT,2,2021-05-30,,Active,New York
E02399,O,33,Marketing,2,2016-10-12,2021-01-19,Terminated,Tokyo
E02400,F,57,IT,2,2016-11-02,,Active,Sydney
E02401,F,31,Finance,1,2018-05-05,,Active,Tokyo
E02402,F,47,Finance,6,2015-06-27,2018-06-23,Resigned,New York
E02403,M,23,R&D,6,2024-02-28,,Active,Toronto
E02404,F,33,Operations,2,2021-10-09,,Active,New York
E02405,M,27,Finance,4,2025-08-22,,Active,Tokyo
E02406,O,44,Finance,3,2024-12-13,,Active,Berlin
E02407,M,29,IT,5,2020-03-20,,Active,New York
E02408,F,40,Operations,6,2024-11-19,,Active,Tokyo
E02409,O,48,Marketing,5,2017-01-12,2024-08-01,Resigned,Singapore
E02410,F,23,HR,3,2023-01-08,,Active,Tokyo
E02411,O,53,IT,1,2019-02-19,,Active,Sydney
E02412,F,47,HR,1,2024-10-17,,Active,New York
E02413,O,34,R&D,2,2020-07-21,,Active,Toronto
E02414,O,24,Marketing,4,2023-09-26,2024-12-22,Terminated,Berlin
E02415,M,32,Finance,1,2016-03-06,,Active,Toronto
E02416,M,35,HR,1,2018-03-08,2019-01-12,Resigned,Berlin
E02417,M,47,Sales,6,2022-11-25,2023-06-06,Resigned,Berlin
E02418,O,27,Sales,5,2016-07-17,,Active,Singapore
E02419,O,46,Sales,1,2024-12-19,,Active,Singapore
E02420,O,59,Marketing,4,2025-06-24,,Active,London
E02421,F,43,IT,6,2019-06-21,,Active,Sydney
E02422,F,24,HR,2,2015-09-08,2025-12-26,Terminated,Tokyo
E02423,M,50,IT,2,2016-12-17,,Active,Toronto
E02424,M,45,R&D,5,2019-05-11,,Active,Sydney
E02425,M,22,Finance,3,2016-05-29,,Active,Toronto
E02426,F,42,Marketing,4,2021-05-21,,Active,New York
E02427,O,49,R&D,4,2022-01-08,2023-03-26,Resigned,Berlin
E02428,F,30,R&D,1,2023-10-06,,Active,Toronto
E02429,O,60,Finance,4,2019-07-29,,Active,Sydney
