Employee_ID,Performance_Rating,Last_Promotion_Year,Job_Level,Department
E03277,5,2024,4,HR
E03278,2,2025,3,Marketing
E03279,3,2021,4,Finance
E03280,4,2025,5,Operations
E03281,2,2023,4,Marketing
E03282,4,2024,4,Operations
E03283,4,2019,6,Marketing
E03284,4,2020,5,Marketing
E03285,5,2019,5,Finance
E03286,2,2020,2,Finance
E03287,3,2020,4,Marketing
E03288,5,2023,6,Operations
E03289,4,2017,1,Operations
E03290,5,2024,3,Sales
E03291,3,2022,5,IT
E03292,4,2021,1,Operations
E03293,4,2025,1,HR
E03294,5,2019,4,Marketing
E03295,3,2025,4,Finance
E03296,5,2025,5,Finance
E03297,3,2022,2,Operations
E03298,3,2021,1,Operations
E03299,1,2024,2,IT
E03300,3,2022,6,HR
E03301,1,2024,6,IT
E03302,5,2019,1,HR
E03303,3,2017,4,Sales
E03304,2,2017,6,Finance
E03305,5,2020,4,Marketing
E03306,5,2020,5,Operations
E03307,3,2022,1,R&D
E03308,5,2018,2,Finance
E03309,5,2024,1,IT
E03310,5,2022,3,Operations
E03311,3,2020,2,Finance
E03312,3,2022,2,HR
E03313,3,2019,2,Marketing
E03314,3,2019,4,HR
E03315,5,2018,2,Sales
E03316,4,2024,1,Finance
E03317,3,2021,4,Marketing
E03318,4,2025,6,HR
E03319,2,2025,4,Operations
E03320,1,2021,1,Operations
E03321,5,2021,4,Marketing
E03322,3,2019,6,IT
E03323,5,2019,6,R&D
E03324,1,2021,5,Marketing
E03325,4,2019,2,R&D
E03326,1,2017,3,HR
E03327,5,2025,5,HR
E03328,2,2022,2,Sales
E03329,2,2017,4,Marketing
E03330,2,2023,2,Marketing
E03331,5,2017,2,IT
E03332,3,2021,4,HR
E03333,1,2021,2,Operations
E03334,4,2022,4,Finance
E03335,4,2017,2,Finance
E03336,3,2019,6,Sales
E03337,2,2020,2,Operations
E03338,2,2017,3,Finance
E03339,4,2021,1,Marketing
E03340,3,2017,3,Operations
E03341,1,2024,2,Marketing
E03342,3,2017,5,HR
E03343,1,2018,6,Finance
E03344,5,2017,3,Finance
E03345,3,2020,1,IT
E03346,4,2022,1,HR
E03347,2,2021,4,IT
E03348,4,2020,4,IT
E03349,3,2017,1,IT
E03350,3,2023,5,IT
E03351,1,2025,3,Marketing
E03352,1,2017,1,Sales
E03353,5,2020,5,Finance
E03354,5,2025,6,Sales
E03355,5,2017,6,Operations
E03356,5,2025,5,IT
E03357,2,2024,5,Marketing
E03358,3,2024,5,R&D
E03359,4,2025,2,Finance
E03360,5,2022,1,R&D
E03361,3,2023,3,HR
E03362,4,2024,4,Operations
E03363,4,2017,3,Sales
E03364,2,2018,3,Operations
E03365,1,2017,4,R&D
E03366,2,2020,3,Operations
E03367,4,2025,2,Marketing
E03368,5,2024,2,Operations
E03369,3,2022,2,Sales
E03370,5,2017,3,R&D
E03371,4,2020,2,Operations
E03372,1,2020,3,Marketing
E03373,2,2022,6,Operations
E03374,3,2018,2,HR
E03375,4,2019,4,Operations
E03376,4,2019,2,Marketing
E03377,1,2019,3,Finance
E03378,1,2019,4,IT
E03379,1,2025,5,R&D
E03380,5,2018,1,IT
E03381,3,2024,4,Operations
E03382,4,2023,2,Operations
E03383,3,2025,3,Sales
E03384,4,2018,4,Operations
E03385,4,2018,1,IT
E03386,3,2024,2,Operations
E03387,5,2019,6,Operations
E03388,4,2025,5,R&D
E03389,1,2020,3,Sales
E03390,2,2019,5,IT
E03391,1,2025,5,IT
E03392,4,2024,6,IT
E03393,1,2021,5,R&D
E03394,4,2021,4,HR
E03395,4,2021,1,R&D
E03396,5,2018,5,R&D
E03397,4,2021,3,R&D
E03398,4,2022,1,Sales
E03399,4,2020,5,R&D
E03400,3,2021,1,Sales
E03401,3,2017,2,Finance
E03402,5,2023,5,Marketing
E03403,4,2018,5,Operations
E03404,2,2024,4,Marketing
E03405,1,2018,2,HR
E03406,3,2017,6,IT
E03407,5,2023,3,HR
E03408,4,2022,2,Finance
E03409,2,2022,1,Finance
E03410,2,2023,3,Sales
E03411,5,2021,6,Operations
E03412,2,2025,5,Finance
E03413,5,2024,3,Marketing
E03414,5,2023,2,R&D
E03415,4,2020,3,Marketing
E03416,5,2025,1,Operations
E03417,1,2021,4,Sales
E03418,2,2024,2,Marketing
E03419,2,2017,4,Operations
E03420,1,2018,4,Operations
E03421,5,2025,1,IT
E03422,5,2025,2,IT
E03423,5,2017,5,Sales
E03424,4,2024,2,Marketing
E03425,1,2025,3,Marketing
E03426,4,2021,4,Finance
E03427,1,2023,6,Marketing
E03428,1,2023,2,Marketing
E03429,1,2020,2,HR
E03430,4,2018,5,Finance
E03431,5,2022,4,Operations
E03432,5,2021,5,HR
E03433,1,2018,6,R&D
E03434,5,2017,4,Finance
E03435,5,2017,1,Marketing
E03436,1,2019,4,Finance
E03437,2,2024,2,IT
E03438,2,2019,6,Marketing
E03439,5,2024,1,Operations
E03440,4,2022,5,R&D
E03441,1,2018,2,Operations
E03442,2,2022,4,R&D
E03443,2,2020,4,Marketing
E03444,2,2017,5,Sales
E03445,5,2024,2,Finance
E03446,5,2020,1,Sales
E03447,3,2025,2,R&D
E03448,5,2021,4,Finance
E03449,2,2024,6,Marketing
E03450,3,2022,3,R&D
E03451,1,2025,1,R&D
E03452,1,2017,5,HR
E03453,2,2025,2,IT
E03454,2,2024,6,R&D
E03455,5,2017,4,Operations
E03456,5,2023,6,Sales
E03457,3,2021,3,R&D
E03458,4,2017,1,IT
E03459,4,2023,3,Operations
E03460,1,2018,6,Operations
E03461,4,2018,1,HR
E03462,2,2025,2,HR
E03463,3,2020,5,Operations
E03464,2,2022,6,R&D
E03465,2,2022,1,HR
E03466,5,2025,2,R&D
E03467,1,2020,1,IT
E03468,5,2024,5,HR
E03469,2,2022,3,Marketing
E03470,1,2022,6,Sales
E03471,1,2018,3,Marketing
E03472,3,2024,5,Operations
E03473,1,2025,3,Marketing
E03474,2,2019,4,Operations
E03475,1,2017,6,Finance
E03476,5,2025,4,HR
E03477,1,2018,1,R&D
E03478,5,2019,5,Sales
E03479,2,2020,6,R&D
E03480,2,2025,5,Marketing
E03481,1,2025,5,R&D
E03482,5,2017,4,Operations
E03483,5,2021,5,Finance
E03484,1,2024,6,Marketing
E03485,3,2021,6,Sales
E03486,1,2021,3,Sales
E03487,5,2017,5,Operations
E03488,3,2024,5,R&D
E03489,5,2018,3,R&D
E03490,1,2024,2,Operations
E03491,2,2022,4,Sales
E03492,2,2020,4,R&D
E03493,5,2022,2,HR
E03494,3,2020,1,HR
E03495,4,2019,6,Finance
E03496,1,2021,2,R&D
E03497,3,2024,5,HR
E03498,2,2023,4,IT
E03499,1,2019,5,Sales
E03500,2,2024,6,Operations
E03501,2,2019,4,HR
E03502,3,2023,6,Finance
E03503,3,2022,6,HR
E03504,4,2024,4,IT
E03505,4,2020,6,Operations
E03506,4,2023,3,Operations
E03507,3,2017,2,Operations
E03508,4,2017,5,Marketing
E03509,3,2017,2,R&D
E03510,2,2020,2,Operations
E03511,4,2019,1,R&D
E03512,1,2017,2,Sales
E03513,2,2024,2,Finance
E03514,5,2024,5,HR
E03515,2,2023,4,Finance
E03516,5,2022,3,IT
E03517,1,2023,4,HR
E03518,4,2025,6,Finance
E03519,4,2017,4,HR
E03520,1,2023,4,Marketing
E03521,2,2025,5,Operations
E03522,2,2023,1,Marketing
E03523,1,2022,4,R&D
E03524,4,2025,5,IT
E03525,4,2022,1,Sales
E03526,3,2019,5,Marketing
E03527,1,2018,3,HR
E03528,1,2024,5,IT
E03529,1,2022,6,Operations
E03530,3,2017,6,Marketing
E03531,5,2023,5,Finance
E03532,3,2018,3,Finance
E03533,1,2024,1,Sales
E03534,2,2022,6,HR
E03535,1,2018,6,Marketing
E03536,4,2021,4,Finance
E03537,3,2024,6,R&D
E03538,5,2021,2,Sales
E03539,2,2024,4,HR
E03540,2,2020,6,Sales
E03541,5,2024,4,Sales
E03542,3,2022,6,IT
E03543,3,2025,4,Sales
E03544,5,2017,5,R&D
E03545,4,2021,3,Finance
E03546,2,2021,5,IT
E03547,1,2025,4,HR
E03548,5,2025,5,Sales
E03549,5,2023,2,Finance
E03550,5,2017,1,R&D
E03551,4,2019,4,Finance
E03552,5,2024,3,Sales
E03553,3,2025,2,R&D
E03554,4,2018,1,HR
E03555,4,2019,6,Operations
E03556,2,2023,3,Operations
E03557,5,2024,5,Operations
E03558,3,2018,3,HR
E03559,2,2023,5,IT
E03560,1,2020,4,HR
E03561,3,2024,5,Finance
E03562,4,2025,6,Marketing
E03563,4,2017,6,R&D
E03564,1,2023,5,Operations
E03565,2,2024,4,R&D
E03566,3,2023,6,Marketing
E03567,4,2025,1,Sales
E03568,5,2025,1,Marketing
E03569,3,2018,2,Marketing
E03570,1,2019,5,Finance
E03571,3,2021,4,Operations
E03572,2,2025,5,R&D
E03573,5,2025,2,IT
E03574,1,2020,6,IT
E03575,4,2025,3,Operations
E03576,5,2024,6,Marketing
E03577,4,2024,2,R&D
E03578,5,2020,4,Sales
E03579,2,2019,3,R&D
E03580,3,2025,1,R&D
E03581,2,2019,2,Operations
E03582,3,2017,4,HR
E03583,2,2024,3,HR
E03584,5,2025,1,IT
E03585,4,2020,4,Sales
E03586,4,2024,3,Sales
E03587,5,2022,2,Finance
E03588,4,2019,4,Marketing
E03589,3,2019,3,Operations
E03590,3,2020,4,IT
E03591,1,2018,1,Finance
E03592,2,2022,1,Operations
E03593,3,2020,3,Operations
E03594,2,2024,2,HR
E03595,3,2023,4,Operations
E03596,3,2022,6,R&D
E03597,2,2018,3,HR
E03598,5,2022,3,HR
E03599,1,2024,6,HR
E03600,1,2019,1,Operations
E03601,1,2020,4,Sales
E03602,4,2020,6,Finance
E03603,2,2022,5,R&D
E03604,5,2020,2,R&D
E03605,5,2017,1,HR
E03606,5,2017,2,Sales
E03607,3,2021,5,Sales
E03608,3,2025,5,IT
E03609,2,2024,2,IT
E03610,2,2018,2,Marketing
E03611,2,2017,2,IT
E03612,5,2025,3,Operations
E03613,2,2020,4,IT
E03614,1,2020,5,IT
E03615,2,2020,6,Marketing
E03616,1,2017,1,Marketing
E03617,4,2021,1,Operations
E03618,2,2017,1,Sales
E03619,3,2025,5,Sales
E03620,2,2022,6,HR
E03621,2,2024,4,Finance
E03622,4,2017,6,IT
E03623,4,2017,2,Operations
E03624,4,2023,3,Operations
E03625,1,2017,2,Sales
E03626,5,2024,3,R&D
E03627,2,2017,5,R&D
E03628,5,2025,4,Operations
E03629,1,2024,2,Operations
E03630,5,2022,3,Operations
E03631,5,2023,1,HR
E03632,5,2020,2,HR
E03633,5,2017,4,Marketing
E03634,3,2023,4,R&D
E03635,1,2019,6,Operations
E03636,5,2024,4,Finance
E03637,5,2018,3,IT
E03638,5,2018,3,Sales
E03639,4,2018,4,Finance
E03640,1,2022,2,Marketing
E03641,2,2023,3,R&D
E03642,3,2017,3,Marketing
E03643,5,2022,3,Sales
E03644,2,2024,2,IT
E03645,1,2024,5,Operations
E03646,1,2022,2,Sales
E03647,5,2018,2,Sales
E03648,2,2021,5,HR
E03649,1,2017,3,HR
E03650,1,2021,5,Sales
E03651,3,2019,3,HR
E03652,5,2017,4,Sales
E03653,2,2021,6,Marketing
E03654,4,2020,3,Operations
E03655,1,2017,4,Sales
E03656,4,2023,4,Marketing
E03657,3,2018,1,R&D
E03658,2,2025,6,R&D
E03659,4,2024,2,Finance
E03660,3,2023,2,IT
E03661,5,2019,4,Marketing
E03662,1,2024,1,Sales
E03663,3,2021,1,IT
E03664,3,2019,1,R&D
E03665,3,2019,6,Finance
E03666,4,2024,4,R&D
E03667,2,2022,5,Marketing
E03668,2,2019,6,IT
E03669,1,2019,1,Operations
E03670,3,2024,2,HR
E03671,1,2017,6,HR
E03672,2,2024,1,R&D
E03673,5,2020,5,Operations
E03674,5,2020,6,Marketing
E03675,5,2024,2,HR
E03676,3,2021,4,Finance
E03677,3,2018,2,HR
E03678,4,2022,1,Finance
E03679,4,2020,3,Finance
E03680,3,2022,6,Finance
E03681,1,2024,2,Marketing
E03682,3,2019,2,R&D
E03683,4,2017,6,Marketing
E03684,2,2020,2,Sales
E03685,2,2025,2,Marketing
E03686,5,2020,2,Finance
E03687,2,2020,2,Finance
E03688,1,2025,4,Finance
E03689,1,2019,3,Operations
E03690,4,2018,6,Marketing
E03691,4,2023,6,Sales
E03692,3,2021,1,Marketing
E03693,5,2020,2,Sales
E03694,2,2024,4,R&D
E03695,3,2019,5,Operations
E03696,5,2024,5,Finance
E03697,5,2023,1,R&D
E03698,4,2023,6,Sales
E03699,2,2021,4,R&D
E03700,4,2020,3,Marketing
E03701,3,2019,6,Operations
E03702,4,2020,1,Finance
E03703,3,2022,6,Finance
E03704,3,2023,5,IT
E03705,2,2017,6,Sales
E03706,2,2023,1,R&D
E03707,4,2020,2,R&D
E03708,2,2018,3,R&D
E03709,5,2025,1,Marketing
E03710,2,2023,1,R&D
E03711,4,2025,5,Sales
E03712,1,2017,3,HR
E03713,5,2018,4,Marketing
E03714,5,2021,4,HR
E03715,5,2017,6,Sales
E03716,1,2025,1,Operations
E03717,4,2021,3,Operations
E03718,2,2025,5,HR
E03719,4,2019,3,Finance
E03720,5,2022,2,HR
E03721,1,2017,1,Finance
E03722,4,2023,3,IT
E03723,4,2021,1,Operations
E03724,3,2017,1,R&D
E03725,5,2023,6,Operations
E03726,1,2022,6,R&D
E03727,4,2023,2,Finance
E03728,1,2019,5,Sales
E03729,2,2021,4,Sales
E03730,5,2018,1,IT
E03731,3,2018,6,R&D
E03732,5,2023,6,R&D
E03733,5,2017,4,IT
E03734,3,2017,2,Finance
E03735,2,2020,4,IT
E03736,5,2021,3,Sales
E03737,4,2022,2,IT
E03738,4,2023,2,HR
E03739,1,2023,4,R&D
E03740,1,2025,3,IT
E03741,2,2020,1,Sales
E03742,5,2024,2,Finance
E03743,5,2023,4,Finance
E03744,5,2023,6,R&D
E03745,3,2019,5,Sales
E03746,3,2018,1,Finance
E03747,1,2024,6,HR
E03748,3,2021,5,IT
E03749,3,2025,4,HR
E03750,4,2025,6,Sales
E03751,4,2021,5,Operations
E03752,1,2021,3,HR
E03753,2,2025,4,Sales
E03754,3,2020,4,Marketing
E03755,4,2018,3,Marketing
E03756,1,2019,4,R&D
E03757,2,2025,4,Operations
E03758,3,2023,2,IT
E03759,1,2023,6,R&D
E03760,2,2018,4,Finance
E03761,3,2019,1,Finance
E03762,5,2021,1,Marketing
E03763,1,2022,2,IT
E03764,1,2025,6,R&D
E03765,2,2019,3,Marketing
E03766,3,2020,1,R&D
E03767,5,2024,1,R&D
E03768,5,2019,2,HR
E03769,2,2020,1,Sales
E03770,1,2017,5,Marketing
E03771,4,2025,3,Finance
E03772,3,2022,3,R&D
E03773,5,2019,6,Finance
E03774,2,2019,6,Sales
E03775,2,2025,1,HR
E03776,5,2024,3,IT
E03777,4,2017,4,HR
E03778,5,2024,4,Operations
E03779,5,2022,1,R&D
E03780,3,2018,6,IT
E03781,1,2021,6,Finance
E03782,4,2021,5,Finance
E03783,3,2020,5,Finance
E03784,5,2024,5,HR
E03785,3,2021,1,IT
E03786,4,2018,6,Marketing
E03787,3,2019,4,Operations
E03788,4,2021,4,HR
E03789,5,2017,1,Finance
E03790,5,2020,2,HR
E03791,4,2017,4,Marketing
E03792,2,2019,3,Marketing
E03793,5,2019,2,IT
E03794,2,2020,4,Sales
E03795,1,2023,3,HR
E03796,1,2019,3,Marketing
E03797,3,2025,2,R&D
E03798,1,2017,3,Operations
E03799,1,2021,5,Finance
E03800,1,2018,4,R&D
E03801,3,2021,3,HR
E03802,2,2023,4,Operations
E03803,4,2023,5,Marketing
E03804,5,2023,3,Marketing
E03805,5,2018,3,Sales
E03806,3,2019,5,Finance
E03807,4,2023,2,Sales
E03808,3,2025,1,Sales
E03809,4,2019,6,HR
E03810,5,2023,1,Operations
E03811,4,2020,3,Sales
E03812,2,2023,4,IT
E03813,4,2019,6,IT
E03814,4,2024,2,Finance
E03815,3,2022,4,HR
E03816,5,2018,4,Finance
E03817,4,2025,6,Marketing
E03818,1,2025,6,Operations
E03819,4,2021,2,Operations
E03820,1,2019,4,Finance
E03821,3,2023,4,Finance
E03822,5,2021,4,HR
E03823,3,2022,3,IT
E03824,5,2017,3,R&D
E03825,2,2021,6,HR
E03826,1,2024,3,Finance
E03827,3,2023,5,HR
E03828,4,2021,5,Finance
E03829,1,2021,1,R&D
E03830,3,2017,4,IT
E03831,2,2025,6,IT
E03832,4,2021,2,Operations
E03833,2,2024,4,R&D
E03834,1,2017,2,HR
E03835,5,2018,4,Finance
E03836,4,2024,3,IT
E03837,1,2023,5,Marketing
E03838,4,2025,3,HR
E03839,2,2023,1,Sales
E03840,4,2024,1,Sales
E03841,2,2019,6,IT
E03842,3,2022,2,Marketing
E03843,2,2024,3,Operations
E03844,1,2017,3,Marketing
E03845,5,2020,1,HR
E03846,2,2017,4,R&D
E03847,3,2021,3,Operations
E03848,5,2017,2,HR
E03849,4,2021,5,Sales
E03850,5,2021,4,IT
E03851,5,2020,5,IT
E03852,4,2017,1,Finance
E03853,2,2020,5,Marketing
E03854,2,2022,6,Operations
E03855,5,2018,2,HR
E03856,2,2017,1,Sales
E03857,1,2021,5,Sales
E03858,4,2025,5,IT
E03859,3,2025,1,HR
E03860,4,2024,5,Marketing
E03861,3,2022,6,Sales
E03862,5,2019,3,Sales
E03863,2,2022,5,Sales
E03864,1,2022,4,Marketing
E03865,5,2022,1,IT
E03866,3,2017,4,R&D
E03867,5,2019,5,Operations
E03868,1,2024,3,Marketing
E03869,3,2025,3,HR
E03870,3,2021,5,Sales
E03871,2,2022,4,R&D
E03872,4,2024,2,IT
E03873,5,2021,6,Marketing
E03874,1,2023,6,Operations
E03875,4,2018,5,Finance
E03876,4,2023,2,HR
E03877,4,2019,1,Operations
E03878,2,2021,1,HR
E03879,3,2022,1,R&D
E03880,3,2023,3,Sales
E03881,4,2023,6,Marketing
E03882,5,2018,5,IT
E03883,3,2022,6,Marketing
E03884,4,2020,2,HR
E03885,4,2017,1,Operations
E03886,1,2017,5,Operations
E03887,2,2019,5,Sales
E03888,2,2020,1,Marketing
E03889,2,2025,5,Finance
E03890,2,2025,2,Marketing
E03891,2,2021,1,Marketing
E03892,2,2021,2,IT
E03893,4,2021,4,Sales
E03894,2,2024,6,HR
E03895,1,2025,4,Marketing
E03896,3,2023,3,Sales
E03897,2,2022,3,R&D
E03898,2,2020,3,Sales
E03899,5,2023,4,Finance
E03900,1,2025,4,Marketing
E03901,2,2021,2,Operations
E03902,2,2024,2,Marketing
E03903,4,2021,6,IT
E03904,3,2023,2,Marketing
E03905,3,2024,6,Sales
E03906,2,2023,1,Operations
E03907,4,2020,6,Marketing
E03908,3,2020,4,IT
E03909,3,2024,1,Finance
E03910,1,2025,2,Finance
E03911,2,2020,3,R&D
E03912,2,2019,5,HR
E03913,2,2019,4,Operations
E03914,1,2023,6,Operations
E03915,2,2018,5,Sales
E03916,4,2022,6,HR
E03917,3,2023,2,HR
E03918,1,2021,2,Sales
E03919,1,2019,6,Marketing
E03920,2,2024,5,Marketing
E03921,4,2021,2,Marketing
E03922,1,2019,4,Finance
E03923,4,2019,4,Marketing
E03924,2,2017,3,HR
E03925,3,2018,6,R&D
E03926,4,2017,6,HR
E03927,1,2023,1,IT
E03928,2,2020,2,Operations
E03929,5,2022,3,R&D
E03930,2,2018,1,HR
E03931,4,2025,3,IT
E03932,1,2018,6,R&D
E03933,2,2021,5,HR
E03934,1,2022,2,R&D
E03935,1,2017,6,Sales
E03936,4,2017,4,HR
E03937,5,2019,1,Sales
E03938,4,2018,2,Sales
E03939,4,2023,5,Sales
E03940,2,2020,3,HR
E03941,5,2018,6,IT
E03942,4,2021,2,Sales
E03943,3,2019,6,Operations
E03944,4,2022,3,Finance
E03945,3,2023,2,HR
E03946,2,2023,4,R&D
E03947,1,2017,6,Sales
E03948,5,2017,1,Marketing
E03949,4,2023,1,R&D
E03950,4,2024,6,IT
E03951,5,2019,5,HR
E03952,1,2024,4,Operations
E03953,5,2018,5,R&D
E03954,2,2024,3,Finance
E03955,1,2023,6,Operations
E03956,2,2022,6,HR
E03957,3,2025,6,Operations
E03958,5,2022,5,Marketing
E03959,5,2024,2,Finance
E03960,4,2018,1,HR
E03961,5,2020,1,Sales
E03962,5,2020,1,Finance
E03963,4,2022,5,R&D
E03964,1,2019,3,HR
E03965,1,2018,5,HR
E03966,3,2018,5,Finance
E03967,5,2023,2,Operations
E03968,4,2022,5,Sales
E03969,5,2018,6,HR
E03970,3,2020,2,Finance
E03971,1,2019,1,Operations
E03972,2,2023,3,IT
E03973,2,2018,4,Sales
E03974,3,2017,4,Marketing
E03975,3,2018,2,Sales
E03976,5,2024,3,IT
E03977,5,2018,3,Finance
E03978,5,2020,4,R&D
E03979,1,2018,5,HR
E03980,4,2017,1,R&D
E03981,3,2023,6,HR
E03982,5,2019,2,Finance
E03983,1,2024,3,Finance
E03984,5,2022,3,HR
E03985,1,2024,6,R&D
E03986,1,2019,2,IT
E03987,4,2021,4,R&D
E03988,4,2022,3,R&D
E03989,3,2025,5,Operations
E03990,5,2017,1,R&D
E03991,3,2019,3,R&D
E03992,2,2025,5,Operations
E03993,3,2019,5,R&D
E03994,2,2017,1,Finance
E03995,5,2025,3,HR
E03996,2,2024,3,HR
E03997,3,2018,6,IT
E03998,3,2020,6,HR
E03999,2,2020,6,IT
E04000,5,2021,5,Marketing
E04001,1,2020,6,Finance
E04002,1,2024,2,Finance
E04003,5,2025,2,IT
E04004,5,2024,6,R&D
E04005,1,2017,4,IT
E04006,5,2024,3,R&D
E04007,1,2023,2,Sales
E04008,4,2020,5,R&D
E04009,5,2019,2,HR
E04010,4,2025,6,Finance
E04011,4,2020,6,IT
E04012,5,2019,3,Operations
E04013,3,2017,2,Finance
E04014,5,2021,4,IT
E04015,4,2023,5,R&D
E04016,1,2022,2,R&D
E04017,3,2019,3,IT
E04018,2,2017,3,Operations
E04019,3,2018,3,IT
E04020,2,2023,4,Operations
E04021,2,2019,3,Operations
E04022,4,2017,6,Finance
E04023,1,2025,6,Finance
E04024,3,2019,3,HR
E04025,4,2020,6,Finance
E04026,5,2025,2,HR
E04027,1,2017,4,Finance
E04028,3,2018,1,IT
E04029,5,2018,5,Finance
E04030,5,2024,3,Finance
E04031,3,2024,6,R&D
E04032,4,2021,1,R&D
E04033,1,2017,3,Finance
E04034,3,2022,1,IT
E04035,2,2020,1,HR
E04036,4,2023,6,Marketing
E04037,5,2024,5,Operations
E04038,1,2019,4,Marketing
E04039,2,2017,5,Operations
E04040,3,2025,1,Marketing
E04041,5,2025,1,Sales
E04042,3,2024,4,Operations
E04043,5,2022,2,HR
E04044,3,2020,2,Marketing
E04045,4,2020,1,Finance
E04046,4,2018,4,Sales
E04047,3,2022,6,Marketing
E04048,5,2023,3,HR
E04049,2,2019,5,R&D
E04050,3,2017,4,R&D
E04051,4,2022,1,Sales
E04052,3,2025,3,R&D
E04053,2,2023,5,Marketing
E04054,4,2024,4,HR
E04055,1,2020,1,Sales
E04056,1,2024,1,HR
E04057,5,2024,4,HR
E04058,1,2021,6,Sales
E04059,5,2019,4,IT
E04060,1,2020,2,Sales
E04061,4,2022,3,Operations
E04062,4,2017,2,Sales
E04063,2,2022,4,HR
E04064,3,2018,1,Marketing
E04065,1,2017,3,IT
E04066,5,2020,4,Marketing
E04067,3,2021,2,HR
E04068,5,2021,4,Sales
E04069,3,2019,1,Sales
E04070,4,2025,3,IT
E04071,2,2020,3,R&D
E04072,5,2017,3,HR
E04073,3,2017,3,R&D
E04074,4,2020,4,IT
E04075,4,2024,3,Sales
E04076,2,2017,5,Sales
E04077,3,2025,1,HR
E04078,4,2024,4,R&D
E04079,4,2017,5,Sales
E04080,3,2021,1,Finance
E04081,1,2020,4,Finance
E04082,4,2019,4,R&D
E04083,1,2020,6,Sales
E04084,3,2019,2,IT
E04085,5,2023,2,Operations
E04086,4,2025,5,Sales
E04087,3,2019,2,Marketing
E04088,3,2017,2,IT
E04089,4,2023,4,Operations
E04090,4,2022,6,IT
E04091,1,2017,5,IT
E04092,3,2022,2,Finance
E04093,3,2019,4,R&D
E04094,2,2024,6,Finance
E04095,5,2023,6,Sales
E04096,4,2024,3,IT
E04097,5,2023,6,HR
E04098,1,2017,1,Sales
E04099,1,2022,5,IT
E04100,2,2018,2,Operations
E04101,1,2019,3,Marketing
E04102,5,2017,6,HR
E04103,1,2025,5,Finance
E04104,5,2023,2,HR
E04105,5,2025,1,Finance
E04106,1,2025,3,IT
E04107,1,2024,4,IT
E04108,1,2017,6,Finance
E04109,4,2022,4,R&D
E04110,1,2021,1,Operations
E04111,5,2021,4,HR
E04112,2,2017,5,Marketing
E04113,3,2023,3,R&D
E04114,2,2021,3,Marketing
E04115,4,2025,4,Sales
E04116,4,2021,5,R&D
E04117,4,2021,6,IT
E04118,3,2020,2,Marketing
E04119,3,2022,2,IT
E04120,3,2017,2,Finance
E04121,4,2022,4,Operations
E04122,2,2019,6,Finance
E04123,4,2019,4,HR
E04124,4,2025,1,Sales
E04125,3,2023,1,Sales
E04126,5,2020,5,IT
E04127,2,2023,6,Operations
E04128,5,2021,5,Finance
E04129,4,2017,4,Sales
E04130,1,2021,1,HR
E04131,3,2020,6,R&D
E04132,4,2023,6,Marketing
E04133,3,2021,6,HR
E04134,5,2024,1,Marketing
E04135,1,2021,4,HR
E04136,5,2019,5,R&D
E04137,5,2019,2,Finance
E04138,1,2020,1,Operations
E04139,3,2023,3,R&D
E04140,4,2023,6,IT
E04141,5,2018,4,HR
E04142,4,2024,6,R&D
E04143,3,2024,4,HR
E04144,3,2019,2,Operations
E04145,1,2021,3,HR
E04146,5,2024,4,Operations
E04147,5,2022,6,HR
E04148,2,2025,5,Operations
E04149,2,2017,1,HR
E04150,5,2020,1,Sales
E04151,4,2022,1,IT
E04152,2,2021,3,Operations
E04153,4,2024,1,Operations
E04154,5,2024,5,Marketing
E04155,4,2020,3,Finance
E04156,3,2018,5,R&D
E04157,5,2018,3,Operations
E04158,4,2019,4,HR
E04159,1,2024,6,Marketing
E04160,1,2018,4,Finance
E04161,5,2022,4,R&D
E04162,3,2018,6,Finance
E04163,3,2023,3,R&D
E04164,2,2020,4,IT
E04165,3,2020,3,Operations
E04166,3,2025,2,HR
E04167,5,2021,2,R&D
E04168,5,2020,3,IT
E04169,1,2019,5,Operations
E04170,1,2024,2,IT
E04171,2,2019,2,R&D
E04172,3,2024,2,R&D
E04173,3,2022,4,Marketing
E04174,4,2023,4,IT
E04175,2,2021,5,R&D
E04176,3,2020,2,R&D
E04177,5,2022,2,IT
E04178,2,2017,4,HR
E04179,3,2020,5,IT
E04180,3,2019,3,Sales
E04181,5,2018,6,IT
E04182,2,2023,3,R&D
E04183,3,2019,2,HR
E04184,2,2024,1,Sales
E04185,5,2024,3,Operations
E04186,2,2025,1,R&D
E04187,4,2020,1,IT
E04188,3,2023,4,Operations
E04189,4,2017,4,Marketing
E04190,3,2023,4,HR
E04191,2,2022,1,Sales
E04192,5,2022,2,HR
E04193,5,2022,4,Sales
E04194,2,2020,4,HR
E04195,5,2021,2,HR
E04196,3,2022,2,IT
E04197,2,2024,3,Operations
E04198,3,2020,1,IT
E04199,2,2025,4,Operations
E04200,3,2020,2,IT
E04201,2,2025,6,Finance
E04202,5,2020,4,Marketing
E04203,4,2025,6,Marketing
E04204,5,2020,4,HR
E04205,5,2023,6,Sales
E04206,5,2019,3,R&D
E04207,5,2019,5,Marketing
E04208,5,2019,6,HR
E04209,3,2023,3,R&D
E04210,4,2018,3,IT
E04211,5,2023,5,Marketing
E04212,5,2021,5,Operations
E04213,4,2022,6,R&D
E04214,5,2020,3,Finance
E04215,2,2021,5,Operations
E04216,5,2020,2,Operations
