Employee_ID,Experience_Years,Department,Job_Level
E05888,3,HR,5
E05889,1,IT,1
E05890,4,Sales,4
E05891,2,Finance,5
E05892,4,IT,5
E05893,1,Marketing,6
E05894,4,Sales,4
E05895,4,R&D,3
E05896,5,Sales,4
E05897,8,Sales,2
E05898,8,Sales,5
E05899,0,HR,6
E05900,1,Finance,4
E05901,5,Finance,2
E05902,2,Operations,2
E05903,0,HR,5
E05904,0,Finance,6
E05905,6,Marketing,1
E05906,8,Sales,1
E05907,3,IT,3
E05908,1,Sales,4
E05909,9,Sales,5
E05910,10,Operations,1
E05911,7,IT,4
E05912,0,Finance,6
E05913,4,Finance,4
E05914,5,IT,1
E05915,8,Sales,4
E05916,2,Marketing,3
E05917,2,HR,6
E05918,6,Operations,6
E05919,5,Operations,2
E05920,5,Finance,3
E05921,0,IT,1
E05922,5,Marketing,3
E05923,8,Finance,4
E05924,10,Sales,6
E05925,0,Operations,6
E05926,5,R&D,1
E05927,3,R&D,1
E05928,6,Operations,4
E05929,6,HR,5
E05930,5,HR,5
E05931,8,Sales,3
E05932,0,Marketing,3
E05933,2,IT,5
E05934,3,Finance,6
E05935,1,Marketing,2
E05936,2,Operations,1
E05937,4,Sales,3
E05938,4,Sales,1
E05939,9,Finance,6
E05940,9,Finance,2
E05941,9,IT,3
E05942,6,R&D,3
E05943,5,IT,6
E05944,5,IT,3
E05945,7,Finance,2
E05946,3,HR,6
E05947,3,IT,3
E05948,10,Marketing,6
E05949,5,IT,5
E05950,9,Marketing,1
E05951,5,Operations,5
E05952,10,IT,6
E05953,1,Finance,5
E05954,9,Operations,2
E05955,9,IT,3
E05956,2,Marketing,1
E05957,5,Finance,5
E05958,3,Sales,3
E05959,1,Sales,4
E05960,1,Sales,3
E05961,0,Finance,4
E05962,9,IT,2
E05963,6,Finance,1
E05964,1,IT,4
E05965,4,HR,6
E05966,1,IT,4
E05967,3,HR,5
E05968,7,Sales,3
E05969,4,R&D,4
E05970,3,Sales,3
E05971,6,Sales,6
E05972,4,Sales,2
E05973,0,Sales,4
E05974,3,Marketing,6
E05975,9,Finance,4
E05976,5,HR,5
E05977,0,R&D,4
E05978,4,R&D,4
E05979,3,HR,5
E05980,0,Operations,3
E05981,6,Operations,1
E05982,4,Marketing,6
E05983,8,IT,5
E05984,1,Sales,5
E05985,0,Finance,3
E05986,3,IT,2
E05987,1,HR,5
E05988,9,R&D,5
E05989,10,Sales,5
E05990,8,Operations,4
E05991,5,Marketing,1
E05992,7,R&D,1
E05993,1,Sales,6
E05994,5,Sales,1
E05995,0,Sales,3
E05996,7,Finance,4
E05997,3,Marketing,5
E05998,8,Sales,5
E05999,3,Sales,4
E06000,10,HR,4
E06001,0,Finance,3
E06002,9,Marketing,6
E06003,4,HR,4
E06004,2,Finance,2
E06005,1,Marketing,2
E06006,0,R&D,4
E06007,4,Finance,4
E06008,10,Marketing,3
E06009,4,Marketing,6
E06010,0,HR,5
E06011,0,R&D,3
E06012,8,Finance,5
E06013,5,R&D,2
E06014,5,HR,6
E06015,8,IT,1
E06016,6,Finance,4
E06017,7,Sales,3
E06018,3,Sales,3
E06019,10,Operations,4
E06020,7,IT,4
E06021,1,R&D,6
E06022,2,Finance,4
E06023,2,Sales,2
E06024,7,Marketing,2
E06025,8,Marketing,6
E06026,6,IT,2
E06027,0,Finance,2
E06028,3,Marketing,4
E06029,3,R&D,6
E06030,7,Operations,5
E06031,4,Marketing,3
E06032,5,Marketing,2
E06033,8,Sales,1
E06034,4,Marketing,3
E06035,5,Sales,4
E06036,2,R&D,6
E06037,4,Sales,5
E06038,5,Sales,6
E06039,3,Finance,6
E06040,4,Marketing,3
E06041,6,Finance,2
E06042,3,Finance,1
E06043,1,Marketing,6
E06044,0,Sales,4
E06045,10,Marketing,1
E06046,1,Operations,5
E06047,8,HR,4
E06048,1,Sales,2
E06049,7,Operations,2
E06050,5,Operations,4
E06051,9,Sales,2
E06052,0,HR,6
E06053,8,Sales,2
E06054,4,Operations,5
E06055,5,HR,1
E06056,10,IT,6
E06057,9,Marketing,3
E06058,5,Sales,5
E06059,6,R&D,1
E06060,7,HR,4
E06061,9,R&D,3
E06062,4,IT,4
E06063,0,Operations,5
E06064,1,Operations,2
E06065,8,Marketing,2
E06066,4,Sales,1
E06067,9,Marketing,3
E06068,9,R&D,2
E06069,9,Marketing,2
E06070,7,IT,3
E06071,2,Finance,2
E06072,2,Marketing,4
E06073,2,Operations,3
E06074,3,Finance,5
E06075,6,Operations,3
E06076,6,Sales,6
E06077,3,Operations,3
E06078,5,Marketing,5
E06079,3,R&D,2
E06080,6,Finance,2
E06081,4,Sales,2
E06082,9,R&D,5
E06083,2,Marketing,6
E06084,9,R&D,1
E06085,8,Sales,4
E06086,3,HR,5
E06087,2,IT,6
E06088,9,Operations,3
E06089,3,HR,3
E06090,3,Marketing,4
E06091,6,Operations,6
E06092,1,HR,3
E06093,6,Finance,4
E06094,6,R&D,1
E06095,8,Finance,4
E06096,9,R&D,4
E06097,1,Marketing,3
E06098,1,Operations,4
E06099,6,HR,3
E06100,2,Operations,2
E06101,2,IT,5
E06102,8,Sales,3
E06103,6,Operations,4
E06104,4,IT,1
E06105,9,Operations,1
E06106,7,IT,4
E06107,4,Finance,4
E06108,5,Finance,4
E06109,4,Finance,2
E06110,1,IT,3
E06111,1,Finance,6
E06112,1,R&D,1
E06113,6,IT,3
E06114,1,IT,1
E06115,5,HR,1
E06116,0,Marketing,5
E06117,2,Sales,5
E06118,9,Operations,2
E06119,3,Operations,5
E06120,4,Operations,5
E06121,9,Sales,1
E06122,3,IT,2
E06123,7,HR,6
E06124,0,HR,5
E06125,6,Finance,2
E06126,7,IT,1
E06127,0,Sales,5
E06128,9,HR,3
E06129,7,Finance,6
E06130,2,Sales,4
E06131,7,HR,2
E06132,9,HR,2
E06133,2,Sales,4
E06134,0,Sales,1
E06135,7,Marketing,3
E06136,7,Sales,4
E06137,8,IT,4
E06138,4,Marketing,6
E06139,10,Finance,4
E06140,4,Operations,5
E06141,1,R&D,4
E06142,6,Operations,1
E06143,1,Finance,6
E06144,3,IT,3
E06145,7,Marketing,3
E06146,4,Marketing,4
E06147,4,HR,1
E06148,7,R&D,3
E06149,5,Finance,1
E06150,5,IT,2
E06151,1,Sales,5
E06152,9,Finance,2
E06153,4,IT,3
E06154,0,IT,3
E06155,6,Sales,6
E06156,8,HR,6
E06157,6,IT,2
E06158,5,Operations,2
E06159,0,Operations,4
E06160,2,R&D,6
E06161,9,Sales,1
E06162,9,HR,4
E06163,10,Sales,1
E06164,0,R&D,3
E06165,3,R&D,2
E06166,10,Marketing,5
E06167,7,Operations,2
E06168,7,IT,2
E06169,7,HR,3
E06170,7,IT,4
E06171,9,Marketing,4
E06172,1,IT,6
E06173,7,Marketing,4
E06174,8,R&D,3
E06175,0,R&D,3
E06176,5,R&D,5
E06177,9,R&D,3
E06178,8,IT,3
E06179,10,HR,5
E06180,0,Marketing,2
E06181,8,Sales,6
E06182,9,HR,4
E06183,1,Marketing,5
E06184,1,R&D,2
E06185,3,Finance,2
E06186,0,Sales,1
E06187,6,Marketing,3
E06188,9,R&D,3
E06189,4,Operations,6
E06190,6,HR,4
E06191,1,R&D,5
E06192,5,Operations,5
E06193,6,Finance,6
E06194,10,IT,4
E06195,5,Sales,6
E06196,8,Finance,4
E06197,9,Finance,5
E06198,1,Operations,6
E06199,6,Marketing,6
E06200,4,HR,3
E06201,2,Finance,1
E06202,9,IT,5
E06203,9,Finance,1
E06204,7,R&D,5
E06205,10,Sales,5
E06206,1,IT,5
E06207,9,R&D,1
E06208,2,HR,1
E06209,3,Finance,1
E06210,8,Finance,4
E06211,7,HR,3
E06212,4,Marketing,1
E06213,7,HR,4
E06214,0,R&D,3
E06215,9,Operations,1
E06216,4,HR,3
E06217,7,IT,1
E06218,8,Sales,4
E06219,2,Marketing,6
E06220,2,Operations,5
E06221,3,R&D,6
E06222,6,Finance,6
E06223,6,HR,2
E06224,8,Operations,5
E06225,9,Operations,1
E06226,10,Finance,3
E06227,7,IT,6
E06228,0,Marketing,1
E06229,0,Sales,5
E06230,2,Operations,5
E06231,5,HR,1
E06232,4,IT,2
E06233,0,Operations,4
E06234,9,R&D,2
E06235,2,R&D,4
E06236,1,R&D,3
E06237,9,Sales,3
E06238,9,HR,6
E06239,9,Marketing,3
E06240,5,IT,5
E06241,8,Marketing,6
E06242,3,Sales,2
E06243,0,HR,5
E06244,7,Operations,6
E06245,2,Finance,5
E06246,2,R&D,2
E06247,3,HR,1
E06248,0,Sales,6
E06249,8,Marketing,6
E06250,1,R&D,5
E06251,4,Operations,1
E06252,4,HR,5
E06253,3,R&D,1
E06254,1,HR,2
E06255,6,R&D,1
E06256,5,HR,5
E06257,2,HR,5
E06258,10,Operations,6
E06259,6,IT,3
E06260,6,Sales,6
E06261,3,HR,2
E06262,3,Finance,6
E06263,5,Operations,2
E06264,10,Sales,2
E06265,3,Marketing,4
E06266,1,IT,5
E06267,1,Marketing,4
E06268,8,R&D,3
E06269,8,R&D,5
E06270,10,HR,1
E06271,10,Marketing,4
E06272,10,HR,2
E06273,7,Operations,1
E06274,0,Marketing,6
E06275,8,HR,5
E06276,2,Operations,4
E06277,0,Operations,2
E06278,3,IT,4
E06279,2,HR,6
E06280,3,Operations,3
E06281,5,Finance,6
E06282,3,HR,1
E06283,3,IT,3
E06284,0,Sales,5
E06285,3,Operations,2
E06286,3,Operations,5
E06287,3,R&D,1
E06288,6,Sales,4
E06289,5,Marketing,3
E06290,0,Operations,6
E06291,4,Sales,4
E06292,10,Sales,1
E06293,5,IT,6
E06294,4,IT,2
E06295,3,R&D,5
E06296,8,Operations,2
E06297,6,IT,2
E06298,5,Marketing,3
E06299,8,R&D,2
E06300,6,Finance,4
E06301,4,R&D,5
E06302,6,Sales,3
E06303,0,R&D,4
E06304,1,Operations,5
E06305,4,Finance,4
E06306,6,Operations,4
E06307,8,Finance,5
E06308,10,Operations,6
E06309,0,IT,1
E06310,5,Marketing,3
E06311,2,Finance,1
E06312,7,IT,1
E06313,6,Sales,4
E06314,10,HR,2
E06315,7,Operations,3
E06316,2,R&D,5
E06317,8,Finance,2
E06318,7,Operations,5
E06319,8,Operations,3
E06320,3,Marketing,1
E06321,5,Sales,3
E06322,2,Sales,3
E06323,5,HR,4
E06324,2,Marketing,3
E06325,3,Operations,3
E06326,8,Marketing,1
E06327,2,Finance,4
E06328,1,Marketing,6
E06329,1,R&D,1
E06330,5,Marketing,2
E06331,10,Operations,1
E06332,2,Finance,2
E06333,6,Operations,5
E06334,2,Sales,3
E06335,4,Finance,1
E06336,4,R&D,3
E06337,10,Marketing,2
E06338,8,R&D,1
E06339,4,Sales,6
E06340,4,Marketing,6
E06341,10,Operations,1
E06342,6,HR,4
E06343,8,Operations,2
E06344,6,R&D,2
E06345,3,Marketing,4
E06346,10,R&D,1
E06347,3,Marketing,6
E06348,6,Operations,5
E06349,10,HR,3
E06350,9,Sales,4
E06351,7,R&D,5
E06352,10,Marketing,6
E06353,6,R&D,1
E06354,7,IT,4
E06355,5,HR,4
E06356,0,Marketing,2
E06357,1,HR,6
E06358,10,IT,4
E06359,8,IT,6
E06360,7,HR,4
E06361,7,HR,2
E06362,0,Operations,4
E06363,1,HR,6
E06364,0,Marketing,5
E06365,10,Finance,3
E06366,1,R&D,3
E06367,3,Finance,5
E06368,3,Sales,3
E06369,9,Operations,4
E06370,8,IT,3
E06371,3,HR,3
E06372,10,Operations,1
E06373,9,Sales,6
E06374,0,IT,6
E06375,3,IT,2
E06376,5,Marketing,4
E06377,7,Operations,3
E06378,6,IT,5
E06379,2,Sales,2
E06380,4,Operations,5
E06381,9,Marketing,5
E06382,0,R&D,6
E06383,1,Operations,4
E06384,10,Marketing,6
E06385,3,Finance,6
E06386,4,IT,6
E06387,5,IT,2
E06388,9,IT,2
E06389,2,Finance,6
E06390,4,Sales,3
E06391,3,Operations,4
E06392,0,IT,2
E06393,1,Sales,3
E06394,3,Operations,5
E06395,7,R&D,5
E06396,0,HR,4
E06397,8,IT,5
E06398,4,Finance,1
E06399,10,Marketing,4
E06400,2,Sales,5
E06401,0,Finance,5
E06402,3,Marketing,6
E06403,5,Sales,3
E06404,5,IT,3
E06405,2,Finance,2
E06406,6,IT,4
E06407,6,Marketing,2
E06408,2,Sales,4
E06409,6,Sales,2
E06410,5,R&D,3
E06411,6,HR,1
E06412,5,HR,6
E06413,9,HR,6
E06414,1,HR,4
E06415,7,IT,1
E06416,4,Operations,2
E06417,8,R&D,5
E06418,9,Finance,2
E06419,9,IT,4
E06420,9,IT,5
E06421,7,R&D,5
E06422,2,Finance,4
E06423,10,Sales,1
E06424,8,Marketing,4
E06425,6,Operations,2
E06426,10,Marketing,5
E06427,6,Finance,2
E06428,5,Operations,1
E06429,3,Sales,5
E06430,4,HR,1
E06431,0,HR,5
E06432,0,Finance,5
E06433,1,R&D,1
E06434,8,Marketing,3
E06435,10,Marketing,2
E06436,9,R&D,4
E06437,8,HR,3
E06438,4,R&D,1
E06439,0,Finance,6
E06440,5,Finance,5
E06441,3,R&D,6
E06442,1,Sales,5
E06443,8,IT,1
E06444,2,Operations,5
E06445,10,Finance,2
E06446,3,Finance,5
E06447,2,HR,1
E06448,9,R&D,5
E06449,10,Sales,4
E06450,1,Sales,1
E06451,8,R&D,2
E06452,2,HR,5
E06453,2,Finance,6
E06454,5,HR,2
E06455,0,Sales,3
E06456,7,IT,1
E06457,8,Operations,1
E06458,4,R&D,6
E06459,6,Marketing,1
E06460,1,HR,6
E06461,4,Finance,4
E06462,10,Finance,4
E06463,4,IT,1
E06464,5,Marketing,3
E06465,3,R&D,3
E06466,6,Operations,1
E06467,10,IT,5
E06468,1,Marketing,3
E06469,1,Finance,4
E06470,10,IT,6
E06471,6,Operations,6
E06472,5,Operations,4
E06473,1,Finance,4
E06474,4,Finance,5
E06475,8,HR,5
E06476,0,R&D,1
E06477,10,IT,5
E06478,4,Sales,1
E06479,8,IT,6
E06480,3,Sales,5
E06481,10,Marketing,4
E06482,8,Marketing,4
E06483,9,Sales,5
E06484,10,IT,1
E06485,4,R&D,3
E06486,7,Operations,5
E06487,8,R&D,4
E06488,1,IT,3
E06489,5,IT,2
E06490,0,Marketing,3
E06491,9,Operations,2
E06492,5,Sales,6
E06493,2,Sales,3
E06494,3,R&D,3
E06495,0,Finance,6
E06496,6,Sales,2
E06497,5,Sales,1
E06498,8,Operations,3
E06499,2,R&D,5
E06500,8,Operations,1
E06501,4,Operations,1
E06502,10,Marketing,5
E06503,3,Sales,3
E06504,7,Finance,5
E06505,1,IT,5
E06506,4,Marketing,4
E06507,7,IT,2
E06508,5,R&D,3
E06509,8,IT,2
E06510,5,Finance,6
E06511,1,IT,3
E06512,0,R&D,2
E06513,9,Sales,1
E06514,6,Sales,2
E06515,7,R&D,1
E06516,3,R&D,2
E06517,5,R&D,1
E06518,4,Operations,1
E06519,7,Sales,3
E06520,9,IT,4
E06521,9,Operations,6
E06522,8,R&D,5
E06523,2,Sales,6
E06524,8,HR,6
E06525,9,Marketing,1
E06526,9,Marketing,3
E06527,5,HR,3
E06528,3,Sales,4
E06529,6,IT,5
E06530,9,Marketing,2
E06531,2,Operations,5
E06532,2,Finance,5
E06533,5,IT,5
E06534,8,HR,6
E06535,6,Sales,1
E06536,1,Sales,3
E06537,7,HR,6
E06538,0,Sales,1
E06539,8,Operations,2
E06540,10,Operations,5
E06541,9,IT,6
E06542,2,IT,6
E06543,1,IT,1
E06544,0,R&D,3
E06545,7,R&D,2
E06546,4,HR,3
E06547,0,Marketing,4
E06548,2,Finance,1
E06549,5,Marketing,1
E06550,5,Sales,6
E06551,5,Marketing,5
E06552,1,Finance,5
E06553,4,Operations,6
E06554,8,Marketing,6
E06555,4,HR,6
E06556,6,Marketing,2
E06557,10,Finance,5
E06558,9,Marketing,5
E06559,8,IT,3
E06560,9,HR,1
E06561,3,R&D,5
E06562,8,Marketing,5
E06563,2,R&D,4
E06564,1,R&D,2
E06565,5,Operations,3
E06566,3,Finance,4
E06567,3,HR,6
E06568,9,Marketing,2
E06569,6,HR,3
E06570,4,Marketing,2
E06571,10,IT,1
E06572,10,Sales,3
E06573,5,HR,5
E06574,7,Sales,3
E06575,8,HR,6
E06576,8,R&D,1
E06577,8,Finance,6
E06578,0,Finance,5
E06579,3,Operations,2
E06580,2,Sales,2
E06581,5,Finance,3
E06582,2,R&D,6
E06583,6,IT,5
E06584,6,Finance,4
E06585,3,Operations,3
E06586,4,Operations,4
E06587,1,IT,6
E06588,4,Sales,2
E06589,9,Finance,2
E06590,8,Sales,2
E06591,2,HR,4
E06592,0,Finance,2
E06593,1,HR,4
E06594,7,R&D,5
E06595,6,R&D,2
E06596,10,Finance,4
E06597,1,Finance,6
E06598,0,Marketing,5
E06599,0,R&D,1
E06600,3,Marketing,6
E06601,3,Marketing,1
E06602,10,Operations,4
E06603,4,R&D,6
E06604,3,Operations,2
E06605,8,IT,5
E06606,10,R&D,4
E06607,3,HR,6
E06608,6,IT,4
E06609,4,Sales,4
E06610,1,Finance,2
E06611,2,Finance,3
E06612,10,IT,2
E06613,9,Sales,3
E06614,10,Finance,5
E06615,1,Sales,5
E06616,8,R&D,6
E06617,0,Operations,5
E06618,8,IT,1
E06619,4,Sales,5
E06620,1,Marketing,4
E06621,5,Operations,1
E06622,10,HR,4
E06623,8,Finance,5
E06624,5,R&D,2
E06625,7,Sales,6
E06626,5,Finance,4
E06627,2,Marketing,6
E06628,0,R&D,4
E06629,4,Finance,6
E06630,8,Marketing,3
E06631,5,Sales,4
E06632,2,IT,4
E06633,3,HR,5
E06634,9,HR,6
E06635,5,Sales,6
E06636,1,Finance,5
E06637,3,R&D,4
E06638,8,Marketing,5
E06639,7,Marketing,5
E06640,2,R&D,2
E06641,9,Finance,1
E06642,4,Sales,1
E06643,1,Finance,3
E06644,2,Finance,6
E06645,7,Finance,1
E06646,1,IT,3
E06647,3,Finance,2
E06648,0,IT,4
E06649,4,R&D,1
E06650,10,Sales,1
E06651,1,Sales,3
E06652,7,Sales,3
E06653,3,HR,2
E06654,10,Sales,4
E06655,8,Finance,2
E06656,3,IT,6
E06657,8,Sales,4
E06658,4,IT,3
E06659,1,Operations,1
E06660,3,R&D,2
E06661,6,IT,6
E06662,2,HR,6
E06663,7,Finance,2
E06664,9,Sales,2
E06665,5,Operations,5
E06666,5,R&D,3
E06667,4,Finance,4
E06668,7,Sales,3
E06669,4,Operations,1
E06670,5,Marketing,3
E06671,1,R&D,5
E06672,6,Sales,5
E06673,5,Marketing,4
E06674,2,Marketing,4
E06675,2,Operations,2
E06676,6,Sales,6
E06677,4,Marketing,1
E06678,10,Marketing,5
E06679,10,R&D,3
E06680,5,Sales,2
E06681,0,Finance,2
E06682,2,HR,6
E06683,3,Marketing,2
E06684,10,IT,5
E06685,2,Marketing,1
E06686,4,Marketing,4
E06687,8,IT,1
E06688,1,HR,4
E06689,9,Marketing,4
E06690,0,Finance,1
E06691,10,Sales,3
E06692,10,Operations,4
E06693,6,Finance,3
E06694,0,HR,6
E06695,4,HR,6
E06696,0,Operations,4
E06697,5,R&D,4
E06698,9,IT,5
E06699,7,Finance,5
E06700,5,Operations,4
E06701,9,R&D,5
E06702,2,IT,2
E06703,10,Sales,6
E06704,4,Sales,1
E06705,6,IT,1
E06706,2,R&D,6
E06707,6,IT,6
E06708,7,HR,4
E06709,4,Sales,4
E06710,2,Finance,5
E06711,6,HR,2
E06712,4,Finance,1
E06713,7,Finance,6
E06714,6,HR,4
E06715,4,Sales,1
E06716,6,Operations,5
E06717,3,Finance,2
E06718,1,Finance,3
E06719,10,R&D,4
E06720,5,R&D,4
E06721,4,Finance,4
E06722,8,Marketing,3
E06723,5,IT,2
E06724,4,Sales,2
E06725,1,Operations,1
E06726,0,IT,6
E06727,1,Finance,1
E06728,7,Marketing,6
E06729,5,Marketing,1
E06730,0,Sales,3
E06731,7,R&D,5
E06732,0,Operations,3
E06733,1,Operations,4
E06734,9,R&D,3
E06735,5,Sales,1
E06736,8,IT,5
E06737,5,Operations,6
E06738,9,Marketing,3
E06739,8,HR,2
E06740,9,Sales,6
E06741,3,Marketing,1
E06742,8,Operations,2
E06743,7,IT,4
E06744,4,R&D,6
E06745,3,R&D,5
E06746,1,HR,3
E06747,3,Marketing,5
E06748,6,R&D,4
E06749,6,Marketing,2
E06750,2,Finance,5
E06751,0,Sales,3
E06752,3,IT,2
E06753,3,Operations,4
E06754,10,HR,1
E06755,7,R&D,1
E06756,6,IT,6
E06757,1,Finance,2
E06758,8,Operations,5
E06759,0,Marketing,3
E06760,3,Marketing,1
E06761,8,R&D,6
E06762,8,R&D,2
E06763,2,Sales,4
E06764,7,Finance,3
E06765,5,HR,2
E06766,9,Operations,5
E06767,1,HR,6
E06768,7,Operations,2
E06769,2,Finance,3
E06770,2,HR,1
E06771,10,Operations,1
E06772,4,Marketing,1
E06773,7,Sales,3
E06774,6,Sales,2
E06775,8,HR,5
E06776,1,Marketing,1
E06777,0,Finance,5
E06778,1,Marketing,5
E06779,6,HR,2
E06780,1,R&D,6
E06781,3,Marketing,3
E06782,2,Finance,4
E06783,1,R&D,2
E06784,7,IT,1
E06785,1,HR,3
E06786,8,Finance,1
E06787,0,Finance,2
E06788,5,Operations,1
E06789,6,Operations,1
E06790,2,IT,1
E06791,0,Sales,2
E06792,6,Marketing,4
E06793,0,IT,3
E06794,2,Finance,3
E06795,4,Operations,1
E06796,1,IT,2
E06797,8,R&D,2
E06798,3,IT,5
E06799,6,Operations,4
E06800,4,HR,1
E06801,10,Sales,3
E06802,8,Operations,3
E06803,9,Finance,2
E06804,4,R&D,2
E06805,4,Sales,6
E06806,9,Finance,1
E06807,8,Marketing,4
E06808,7,Marketing,2
E06809,8,Finance,6
E06810,2,Marketing,6
E06811,3,Operations,6
E06812,7,HR,4
E06813,1,IT,5
E06814,10,IT,2
E06815,10,IT,5
E06816,8,IT,2
E06817,2,R&D,5
E06818,0,Finance,1
E06819,4,R&D,6
E06820,0,HR,4
E06821,1,R&D,1
E06822,2,IT,5
E06823,9,R&D,2
E06824,8,R&D,1
E06825,6,Sales,1
E06826,8,HR,4
E06827,3,HR,3
E06828,9,Operations,3
E06829,1,Finance,5
E06830,6,IT,6
E06831,2,IT,2
E06832,1,Sales,6
E06833,8,R&D,5
E06834,0,Marketing,6
E06835,5,IT,6
E06836,4,HR,1
E06837,10,Sales,5
E06838,5,HR,5
E06839,10,HR,1
E06840,3,Finance,1
E06841,6,Finance,2
E06842,0,Operations,1
E06843,7,Marketing,1
E06844,8,HR,1
E06845,8,Operations,5
E06846,5,Marketing,3
E06847,1,R&D,6
E06848,7,Marketing,3
E06849,2,IT,6
E06850,10,Operations,2
E06851,1,HR,5
E06852,3,Sales,3
E06853,2,Sales,5
E06854,8,HR,6
E06855,3,Finance,6
E06856,6,HR,2
E06857,4,HR,1
E06858,6,Marketing,5
E06859,9,R&D,5
E06860,8,R&D,4
E06861,2,IT,3
E06862,8,R&D,1
E06863,10,IT,2
E06864,1,R&D,1
E06865,0,Finance,1
E06866,2,R&D,5
E06867,3,Finance,3
E06868,1,Operations,5
E06869,10,Sales,3
E06870,2,HR,3
E06871,7,Finance,6
E06872,7,IT,1
E06873,3,Marketing,3
E06874,6,Finance,5
E06875,2,Marketing,3
E06876,0,Marketing,2
E06877,9,Finance,2
E06878,2,Finance,3
E06879,2,IT,2
E06880,6,HR,2
E06881,10,Finance,3
E06882,10,HR,3
E06883,3,Operations,6
E06884,9,HR,3
E06885,9,Sales,4
E06886,7,HR,4
E06887,7,Sales,6
E06888,3,Sales,3
E06889,1,Operations,2
E06890,0,R&D,6
E06891,0,Sales,3
E06892,5,R&D,5
E06893,7,HR,2
E06894,0,Finance,4
E06895,2,Sales,3
E06896,5,IT,2
E06897,4,R&D,5
E06898,6,Marketing,5
E06899,6,Operations,3
E06900,8,Operations,3
E06901,3,Sales,2
E06902,10,Finance,6
E06903,9,Marketing,2
E06904,6,HR,1
E06905,1,Finance,4
E06906,7,Marketing,2
E06907,8,IT,5
E06908,7,R&D,3
E06909,8,Operations,1
E06910,10,Finance,6
E06911,5,HR,4
E06912,0,Operations,3
E06913,4,Sales,4
E06914,2,Operations,5
E06915,7,R&D,4
E06916,10,Marketing,4
E06917,6,HR,6
E06918,0,Marketing,2
E06919,2,Sales,5
E06920,4,Marketing,1
E06921,8,Operations,2
E06922,3,R&D,3
E06923,3,Marketing,4
E06924,7,Finance,5
E06925,4,Operations,1
E06926,3,Operations,3
E06927,6,Sales,5
E06928,4,Marketing,1
E06929,6,Marketing,6
E06930,10,R&D,4
E06931,4,Marketing,4
E06932,4,IT,6
E06933,8,Finance,3
E06934,8,R&D,2
E06935,6,Sales,1
E06936,3,HR,3
E06937,10,Marketing,5
E06938,0,Operations,4
E06939,10,IT,6
E06940,1,Operations,5
E06941,9,Operations,6
E06942,10,IT,3
E06943,4,Marketing,5
E06944,9,Operations,2
E06945,5,R&D,6
E06946,1,Marketing,1
E06947,9,Operations,1
E06948,0,R&D,5
E06949,0,Sales,1
E06950,7,Finance,6
E06951,9,Finance,2
E06952,8,HR,4
E06953,9,Marketing,4
E06954,9,HR,6
E06955,10,R&D,6
E06956,7,Sales,2
E06957,7,IT,2
E06958,8,Operations,5
E06959,3,Finance,2
E06960,7,IT,2
E06961,1,Finance,3
E06962,9,Operations,4
E06963,2,Marketing,6
E06964,4,IT,5
E06965,5,IT,6
E06966,1,R&D,6
E06967,8,IT,2
E06968,0,Finance,2
E06969,6,Marketing,6
E06970,1,HR,5
E06971,3,HR,5
E06972,10,Sales,1
E06973,9,IT,6
E06974,3,Sales,4
E06975,4,Operations,2
E06976,8,Finance,4
E06977,1,Sales,6
E06978,2,Finance,6
E06979,3,Sales,4
E06980,6,Sales,1
E06981,9,Finance,3
E06982,0,IT,4
E06983,6,R&D,3
E06984,6,Sales,2
E06985,3,IT,2
E06986,5,Marketing,3
E06987,2,HR,1
E06988,4,Marketing,4
E06989,1,Finance,2
E06990,0,Finance,5
E06991,2,Sales,4
E06992,6,Sales,5
E06993,8,HR,4
E06994,0,Finance,2
E06995,7,R&D,6
E06996,1,Sales,6
E06997,0,Marketing,5
E06998,6,Marketing,2
E06999,4,HR,5
E07000,8,Sales,6
E07001,1,Sales,2
E07002,8,R&D,1
E07003,4,Marketing,4
E07004,4,Finance,4
E07005,2,Sales,5
E07006,8,Marketing,6
E07007,8,Operations,6
E07008,4,Sales,5
E07009,3,Sales,5
E07010,4,Operations,6
E07011,6,Marketing,6
E07012,2,Finance,5
E07013,9,Sales,3
E07014,4,Finance,6
E07015,2,HR,3
E07016,8,IT,5
E07017,5,Finance,1
E07018,8,Operations,3
E07019,10,R&D,2
E07020,8,Operations,5
E07021,10,HR,3
E07022,5,Operations,1
E07023,2,R&D,1
E07024,9,Sales,1
E07025,2,Operations,6
E07026,0,Marketing,4
E07027,4,HR,5
E07028,0,Finance,4
E07029,7,HR,6
E07030,4,Sales,3
E07031,4,Marketing,6
E07032,3,IT,4
E07033,9,Operations,6
E07034,8,Marketing,5
E07035,1,IT,5
E07036,3,Sales,2
E07037,6,Operations,5
E07038,2,R&D,1
E07039,7,HR,6
E07040,0,Marketing,5
E07041,8,R&D,2
E07042,1,Marketing,6
E07043,5,Marketing,6
E07044,5,Operations,1
E07045,0,IT,5
E07046,10,Marketing,3
E07047,1,IT,2
E07048,7,Sales,6
E07049,8,IT,4
E07050,2,IT,4
E07051,9,IT,4
E07052,0,Operations,5
E07053,10,Sales,3
E07054,5,Marketing,6
E07055,3,IT,3
E07056,8,Operations,2
E07057,0,R&D,5
E07058,0,R&D,1
E07059,3,R&D,6
E07060,4,HR,6
E07061,8,Sales,5
E07062,2,HR,6
E07063,4,R&D,6
