Employee_ID,Department,Salary,Job_Level,Location
E02933,Marketing,117166,4,Singapore
E02934,R&D,176714,6,Berlin
E02935,IT,26732,1,London
E02936,Finance,26822,1,Toronto
E02937,Marketing,31801,1,Toronto
E02938,Operations,66355,2,Tokyo
E02939,R&D,81910,3,Singapore
E02940,IT,175912,6,Berlin
E02941,R&D,137981,5,Sydney
E02942,Marketing,123361,4,Singapore
E02943,Sales,22606,1,Berlin
E02944,R&D,176313,6,Tokyo
E02945,Sales,138669,5,New York
E02946,HR,178861,6,Tokyo
E02947,IT,173004,6,Toronto
E02948,Finance,92254,3,Tokyo
E02949,Marketing,142144,5,Singapore
E02950,Marketing,150187,5,New York
E02951,Sales,119648,4,Berlin
E02952,IT,29240,1,London
E02953,Sales,55531,2,Sydney
E02954,Finance,29119,1,Berlin
E02955,R&D,38356,1,New York
E02956,IT,92528,3,Sydney
E02957,Finance,36288,1,Toronto
E02958,R&D,58825,2,Singapore
E02959,Operations,153989,5,Singapore
E02960,Finance,183229,6,Sydney
E02961,Operations,66261,2,Singapore
E02962,Marketing,123220,4,Tokyo
E02963,IT,21238,1,Sydney
E02964,Sales,153361,5,Singapore
E02965,R&D,35904,1,London
E02966,Sales,115166,4,Sydney
E02967,IT,150514,5,Sydney
E02968,IT,188367,6,Singapore
E02969,Marketing,126135,4,Tokyo
E02970,Operations,186222,6,Sydney
E02971,Finance,113395,4,London
E02972,R&D,120005,4,London
E02973,R&D,182464,6,Sydney
E02974,HR,146994,5,Berlin
E02975,Marketing,21666,1,Berlin
E02976,IT,180682,6,New York
E02977,Operations,56417,2,Sydney
E02978,Sales,152654,5,New York
E02979,Sales,89384,3,Toronto
E02980,R&D,57771,2,Toronto
E02981,R&D,175937,6,London
E02982,Finance,180174,6,Berlin
E02983,Finance,36840,1,Sydney
E02984,Finance,64255,2,Singapore
E02985,Sales,181689,6,Tokyo
E02986,R&D,64878,2,Tokyo
E02987,R&D,93429,3,Singapore
E02988,Operations,122234,4,Berlin
E02989,HR,98266,3,London
E02990,Sales,91199,3,Tokyo
E02991,Operations,55007,2,Toronto
E02992,Finance,129956,4,Tokyo
E02993,HR,127952,4,Sydney
E02994,Marketing,146014,5,Singapore
E02995,Marketing,182174,6,Sydney
E02996,IT,62688,2,Sydney
E02997,Finance,55008,2,Berlin
E02998,Marketing,154317,5,London
E02999,IT,125763,4,New York
E03000,R&D,182339,6,London
E03001,HR,84429,3,London
E03002,Sales,85289,3,Singapore
E03003,R&D,148929,5,Berlin
E03004,Marketing,88394,3,Singapore
E03005,R&D,155700,5,New York
E03006,HR,119706,4,Toronto
E03007,IT,180998,6,Tokyo
E03008,IT,122395,4,Singapore
E03009,HR,40892,1,Tokyo
E03010,R&D,179263,6,Singapore
E03011,Operations,151247,5,Berlin
E03012,Operations,42460,1,Sydney
E03013,IT,178411,6,Tokyo
E03014,Finance,65357,2,Singapore
E03015,Operations,20172,1,Sydney
E03016,Finance,141830,5,Berlin
E03017,Sales,62512,2,Toronto
E03018,Marketing,52865,2,Tokyo
E03019,HR,34312,1,London
E03020,Sales,34101,1,New York
E03021,R&D,94770,3,New York
E03022,Sales,131010,4,New York
E03023,IT,150547,5,Toronto
E03024,Operations,120009,4,London
E03025,Sales,23274,1,Tokyo
E03026,HR,156885,5,Berlin
E03027,IT,58184,2,New York
E03028,Marketing,151706,5,Sydney
E03029,Operations,150372,5,Berlin
E03030,IT,193210,6,Sydney
E03031,IT,180246,6,Sydney
E03032,IT,148173,5,London
E03033,Marketing,30900,1,New York
E03034,HR,55821,2,Singapore
E03035,IT,184335,6,Toronto
E03036,R&D,182882,6,Toronto
E03037,IT,180924,6,Tokyo
E03038,IT,38536,1,New York
E03039,Marketing,83608,3,London
E03040,IT,53317,2,London
E03041,Operations,187743,6,Berlin
E03042,Finance,126106,4,Sydney
E03043,Marketing,59524,2,New York
E03044,Sales,118448,4,London
E03045,Sales,151321,5,Tokyo
E03046,Finance,153726,5,Sydney
E03047,R&D,179186,6,Toronto
E03048,Marketing,120360,4,London
E03049,Sales,114283,4,Tokyo
E03050,Operations,31165,1,London
E03051,Marketing,87060,3,New York
E03052,Marketing,54332,2,New York
E03053,Operations,115523,4,London
E03054,R&D,191689,6,London
E03055,HR,62671,2,Sydney
E03056,IT,125204,4,Sydney
E03057,Finance,32402,1,New York
E03058,HR,118965,4,Toronto
E03059,HR,154111,5,Sydney
E03060,Marketing,32759,1,New York
E03061,R&D,149427,5,New York
E03062,R&D,176190,6,Singapore
E03063,Finance,127651,4,Sydney
E03064,Operations,155859,5,Berlin
E03065,Operations,55919,2,Singapore
E03066,Finance,31509,1,Toronto
E03067,Marketing,69343,2,Berlin
E03068,IT,145989,5,Tokyo
E03069,Operations,35449,1,Singapore
E03070,Operations,90219,3,Singapore
E03071,Operations,27578,1,Singapore
E03072,Sales,29917,1,Berlin
E03073,R&D,92953,3,Singapore
E03074,Sales,30318,1,New York
E03075,Sales,82611,3,Sydney
E03076,Operations,159460,5,Tokyo
E03077,R&D,176134,6,Berlin
E03078,Marketing,63622,2,Toronto
E03079,IT,59207,2,New York
E03080,R&D,30461,1,London
E03081,R&D,180717,6,London
E03082,R&D,113744,4,London
E03083,Sales,97897,3,Berlin
E03084,R&D,65679,2,New York
E03085,Marketing,89190,3,Tokyo
E03086,Marketing,25580,1,Berlin
E03087,Marketing,88092,3,New York
E03088,Marketing,31687,1,Singapore
E03089,HR,179214,6,London
E03090,Marketing,127957,4,Toronto
E03091,HR,64820,2,London
E03092,R&D,141354,5,New York
E03093,R&D,149694,5,London
E03094,Operations,62084,2,London
E03095,Operations,179884,6,Berlin
E03096,Finance,155414,5,Toronto
E03097,IT,86631,3,Tokyo
E03098,R&D,136436,5,Sydney
E03099,Marketing,142845,5,Singapore
E03100,HR,88505,3,New York
E03101,Sales,147238,5,Sydney
E03102,R&D,191459,6,Sydney
E03103,Operations,144189,5,Sydney
E03104,IT,88002,3,New York
E03105,Marketing,89683,3,Singapore
E03106,R&D,124919,4,Sydney
E03107,R&D,57617,2,London
E03108,HR,85532,3,New York
E03109,Marketing,90061,3,Berlin
E03110,IT,178672,6,Tokyo
E03111,HR,185996,6,New York
E03112,Sales,89564,3,Singapore
E03113,Finance,182603,6,Singapore
E03114,HR,22869,1,London
E03115,Marketing,94146,3,Sydney
E03116,Finance,181456,6,Singapore
E03117,Marketing,119079,4,Berlin
E03118,R&D,58891,2,Berlin
E03119,IT,26842,1,Sydney
E03120,Finance,26220,1,Singapore
E03121,Finance,118917,4,Toronto
E03122,Operations,156662,5,Sydney
E03123,HR,56975,2,Toronto
E03124,R&D,92687,3,Tokyo
E03125,HR,81528,3,New York
E03126,IT,147151,5,Berlin
E03127,Sales,43189,1,London
E03128,HR,88068,3,Tokyo
E03129,R&D,126948,4,Toronto
E03130,Marketing,174982,6,New York
E03131,R&D,97082,3,London
E03132,R&D,149210,5,Singapore
E03133,Operations,176998,6,New York
E03134,R&D,120366,4,Berlin
E03135,R&D,94835,3,New York
E03136,Operations,178188,6,New York
E03137,R&D,29540,1,Sydney
E03138,R&D,117983,4,London
E03139,Finance,154551,5,Sydney
E03140,IT,23954,1,London
E03141,Sales,60567,2,London
E03142,Finance,124599,4,Berlin
E03143,HR,27028,1,Berlin
E03144,IT,174799,6,Sydney
E03145,Finance,67244,2,New York
E03146,Operations,58792,2,Berlin
E03147,Operations,152527,5,Sydney
E03148,HR,144045,5,Sydney
E03149,HR,145354,5,Berlin
E03150,Finance,28266,1,Singapore
E03151,Sales,178892,6,New York
E03152,HR,184794,6,London
E03153,Operations,170263,6,Tokyo
E03154,HR,115947,4,London
E03155,IT,179657,6,Berlin
E03156,IT,89074,3,Singapore
E03157,Operations,113802,4,Toronto
E03158,R&D,185506,6,Singapore
E03159,Sales,191623,6,Sydney
E03160,HR,34786,1,London
E03161,IT,186167,6,Toronto
E03162,Sales,178060,6,Singapore
E03163,Finance,147542,5,Tokyo
E03164,R&D,117415,4,Singapore
E03165,HR,156960,5,Tokyo
E03166,Sales,156590,5,London
E03167,R&D,117783,4,Toronto
E03168,Operations,29427,1,Tokyo
E03169,Sales,93454,3,New York
E03170,IT,150695,5,Berlin
E03171,Sales,85370,3,Berlin
E03172,Operations,89281,3,New York
E03173,Marketing,90158,3,Toronto
E03174,Operations,117838,4,Sydney
E03175,R&D,144152,5,Sydney
E03176,IT,193899,6,New York
E03177,R&D,113231,4,Singapore
E03178,HR,169614,6,New York
E03179,R&D,100729,3,Sydney
E03180,R&D,80090,3,New York
E03181,IT,124491,4,Toronto
E03182,R&D,117437,4,Toronto
E03183,Sales,156951,5,Toronto
E03184,R&D,178768,6,Sydney
E03185,Operations,55895,2,London
E03186,Sales,118705,4,Tokyo
E03187,Sales,65594,2,Sydney
E03188,HR,29141,1,London
E03189,R&D,181788,6,Singapore
E03190,R&D,94532,3,Tokyo
E03191,Marketing,40289,1,Berlin
E03192,HR,117424,4,Sydney
E03193,Operations,122197,4,Sydney
E03194,Operations,59878,2,Singapore
E03195,HR,124212,4,Sydney
E03196,Sales,170290,6,Sydney
E03197,Marketing,22049,1,Sydney
E03198,Sales,145485,5,Toronto
E03199,Sales,90584,3,Singapore
E03200,R&D,34400,1,Tokyo
E03201,Operations,121650,4,London
E03202,R&D,118171,4,London
E03203,Operations,32607,1,New York
E03204,R&D,59588,2,Toronto
E03205,R&D,177811,6,Singapore
E03206,Finance,62197,2,New York
E03207,R&D,80981,3,Sydney
E03208,Operations,151822,5,New York
E03209,Operations,173578,6,Toronto
E03210,HR,152457,5,Sydney
E03211,Operations,84314,3,Tokyo
E03212,Marketing,96512,3,New York
E03213,Sales,147247,5,Tokyo
E03214,Finance,25928,1,Toronto
E03215,Finance,36764,1,Berlin
E03216,R&D,26856,1,New York
E03217,Operations,52592,2,Berlin
E03218,HR,120675,4,Berlin
E03219,R&D,173273,6,Toronto
E03220,R&D,62526,2,Berlin
E03221,Sales,170501,6,Singapore
E03222,Operations,173083,6,New York
E03223,Finance,183920,6,Toronto
E03224,Marketing,176169,6,Toronto
E03225,IT,78736,3,Sydney
E03226,HR,178635,6,Berlin
E03227,IT,84507,3,Tokyo
E03228,Marketing,172467,6,Sydney
E03229,IT,174090,6,Tokyo
E03230,Marketing,116508,4,Tokyo
E03231,R&D,88096,3,Singapore
E03232,Finance,149158,5,Sydney
E03233,Sales,143961,5,London
E03234,Marketing,85751,3,Toronto
E03235,Sales,152653,5,Toronto
E03236,Finance,180187,6,Toronto
E03237,Operations,60646,2,Singapore
E03238,R&D,140851,5,Tokyo
E03239,R&D,65185,2,London
E03240,IT,148779,5,New York
E03241,Sales,93466,3,Singapore
E03242,Finance,85569,3,London
E03243,Sales,183515,6,Singapore
E03244,Marketing,148859,5,London
E03245,R&D,32011,1,Sydney
E03246,Operations,90540,3,Singapore
E03247,HR,154789,5,Toronto
E03248,Finance,54869,2,Sydney
E03249,IT,154986,5,Toronto
E03250,Finance,119667,4,Singapore
E03251,R&D,186136,6,Tokyo
E03252,HR,152192,5,Sydney
E03253,Sales,65326,2,Sydney
E03254,HR,126342,4,Singapore
E03255,IT,23883,1,Tokyo
E03256,Sales,157756,5,Singapore
E03257,Finance,176192,6,Berlin
E03258,R&D,90727,3,Singapore
E03259,Marketing,68461,2,Berlin
E03260,Finance,76483,3,Singapore
E03261,Operations,28259,1,Toronto
E03262,Sales,148156,5,Singapore
E03263,Sales,65598,2,Berlin
E03264,Marketing,88303,3,Berlin
E03265,R&D,90097,3,New York
E03266,HR,182894,6,Sydney
E03267,Marketing,127702,4,New York
E03268,Marketing,116571,4,Sydney
E03269,HR,115245,4,New York
E03270,Marketing,147416,5,Tokyo
E03271,Sales,121400,4,Toronto
E03272,Sales,141245,5,Toronto
E03273,IT,60412,2,London
E03274,HR,82102,3,Singapore
E03275,HR,121956,4,Toronto
E03276,Sales,59918,2,Berlin
E03277,HR,121986,4,Singapore
E03278,Marketing,88597,3,Berlin
E03279,Finance,119459,4,London
E03280,Operations,153426,5,New York
E03281,Marketing,118485,4,New York
E03282,Operations,119033,4,London
E03283,Marketing,179890,6,New York
E03284,Marketing,157375,5,Tokyo
E03285,Finance,151091,5,Sydney
E03286,Finance,59334,2,London
E03287,Marketing,130715,4,New York
E03288,Operations,180793,6,Berlin
E03289,Operations,26957,1,Berlin
E03290,Sales,91268,3,Berlin
E03291,IT,148560,5,New York
E03292,Operations,28650,1,Singapore
E03293,HR,37970,1,Singapore
E03294,Marketing,127155,4,Sydney
E03295,Finance,115599,4,New York
E03296,Finance,148921,5,Sydney
E03297,Operations,67348,2,Tokyo
E03298,Operations,20798,1,Singapore
E03299,IT,57478,2,London
E03300,HR,171173,6,New York
E03301,IT,173552,6,London
E03302,HR,34563,1,Berlin
E03303,Sales,119701,4,Berlin
E03304,Finance,175951,6,Tokyo
E03305,Marketing,116064,4,New York
E03306,Operations,153408,5,Berlin
E03307,R&D,23869,1,Toronto
E03308,Finance,63837,2,London
E03309,IT,35447,1,Berlin
E03310,Operations,82806,3,London
E03311,Finance,48107,2,Toronto
E03312,HR,61826,2,Sydney
E03313,Marketing,56727,2,Singapore
E03314,HR,121867,4,Singapore
E03315,Sales,57044,2,Tokyo
E03316,Finance,22159,1,Toronto
E03317,Marketing,118033,4,Toronto
E03318,HR,176198,6,London
E03319,Operations,121912,4,Singapore
E03320,Operations,28014,1,Sydney
E03321,Marketing,114504,4,Sydney
E03322,IT,175732,6,Tokyo
E03323,R&D,175108,6,Singapore
E03324,Marketing,152764,5,Singapore
E03325,R&D,65531,2,Berlin
E03326,HR,91286,3,New York
E03327,HR,146252,5,London
E03328,Sales,57274,2,Berlin
E03329,Marketing,113653,4,Toronto
E03330,Marketing,59443,2,Singapore
E03331,IT,64165,2,Toronto
E03332,HR,124321,4,Singapore
E03333,Operations,56400,2,Tokyo
E03334,Finance,113732,4,New York
E03335,Finance,61928,2,Sydney
E03336,Sales,181204,6,London
E03337,Operations,61845,2,Toronto
E03338,Finance,94680,3,Berlin
E03339,Marketing,30152,1,Berlin
E03340,Operations,86735,3,Sydney
E03341,Marketing,58423,2,New York
E03342,HR,153575,5,Berlin
E03343,Finance,180080,6,Toronto
E03344,Finance,87420,3,Berlin
E03345,IT,21222,1,Sydney
E03346,HR,32365,1,Singapore
E03347,IT,118810,4,Tokyo
E03348,IT,122603,4,Singapore
E03349,IT,34985,1,Singapore
E03350,IT,144350,5,Berlin
E03351,Marketing,95955,3,New York
E03352,Sales,18901,1,Sydney
E03353,Finance,148753,5,Tokyo
E03354,Sales,177932,6,Tokyo
E03355,Operations,187311,6,Tokyo
E03356,IT,155362,5,Toronto
E03357,Marketing,157171,5,London
E03358,R&D,140183,5,Toronto
E03359,Finance,65241,2,Tokyo
E03360,R&D,38722,1,Toronto
E03361,HR,92841,3,Berlin
E03362,Operations,121666,4,New York
E03363,Sales,87504,3,Sydney
E03364,Operations,85962,3,Singapore
E03365,R&D,114775,4,Toronto
E03366,Operations,98407,3,Singapore
E03367,Marketing,60736,2,Tokyo
E03368,Operations,63074,2,Singapore
E03369,Sales,64058,2,New York
E03370,R&D,104677,3,New York
E03371,Operations,51446,2,Singapore
E03372,Marketing,82160,3,London
E03373,Operations,174993,6,London
E03374,HR,55226,2,Sydney
E03375,Operations,117469,4,Toronto
E03376,Marketing,64471,2,Toronto
E03377,Finance,88677,3,Tokyo
E03378,IT,110292,4,Berlin
E03379,R&D,151730,5,Berlin
E03380,IT,40321,1,Berlin
E03381,Operations,124098,4,London
E03382,Operations,61486,2,Tokyo
E03383,Sales,79380,3,Singapore
E03384,Operations,130677,4,Sydney
E03385,IT,38252,1,London
E03386,Operations,59839,2,Singapore
E03387,Operations,168912,6,Singapore
E03388,R&D,144515,5,Toronto
E03389,Sales,94360,3,London
E03390,IT,154120,5,New York
E03391,IT,156009,5,Tokyo
E03392,IT,180289,6,Sydney
E03393,R&D,153422,5,Singapore
E03394,HR,124882,4,Berlin
E03395,R&D,24505,1,Berlin
E03396,R&D,149557,5,Sydney
E03397,R&D,94450,3,Sydney
E03398,Sales,28998,1,Tokyo
E03399,R&D,157695,5,Toronto
E03400,Sales,28589,1,New York
E03401,Finance,55255,2,Berlin
E03402,Marketing,138247,5,Berlin
E03403,Operations,145680,5,Berlin
E03404,Marketing,115448,4,Singapore
E03405,HR,58121,2,Sydney
E03406,IT,182208,6,Sydney
E03407,HR,85812,3,Berlin
E03408,Finance,52880,2,London
E03409,Finance,20177,1,Sydney
E03410,Sales,89988,3,New York
E03411,Operations,189960,6,Tokyo
E03412,Finance,145660,5,Berlin
E03413,Marketing,93746,3,Singapore
E03414,R&D,52522,2,New York
E03415,Marketing,89135,3,New York
E03416,Operations,32211,1,London
E03417,Sales,114240,4,Berlin
E03418,Marketing,61929,2,New York
E03419,Operations,124640,4,Tokyo
E03420,Operations,117109,4,London
E03421,IT,26818,1,Tokyo
E03422,IT,69355,2,Singapore
E03423,Sales,162206,5,London
E03424,Marketing,60460,2,London
E03425,Marketing,102649,3,Singapore
E03426,Finance,114397,4,New York
E03427,Marketing,180160,6,New York
E03428,Marketing,60111,2,Sydney
E03429,HR,60757,2,New York
E03430,Finance,146909,5,Singapore
E03431,Operations,115870,4,London
E03432,HR,159666,5,London
E03433,R&D,179942,6,Tokyo
E03434,Finance,125473,4,New York
E03435,Marketing,27367,1,Tokyo
E03436,Finance,122045,4,Singapore
E03437,IT,53250,2,Toronto
E03438,Marketing,173263,6,London
E03439,Operations,32755,1,Berlin
E03440,R&D,148495,5,Tokyo
E03441,Operations,60934,2,Toronto
E03442,R&D,116355,4,London
E03443,Marketing,120901,4,Singapore
E03444,Sales,142618,5,New York
E03445,Finance,56833,2,Sydney
E03446,Sales,35054,1,New York
E03447,R&D,53777,2,Tokyo
E03448,Finance,116462,4,New York
E03449,Marketing,176398,6,Berlin
E03450,R&D,89793,3,Tokyo
E03451,R&D,34734,1,Toronto
E03452,HR,152112,5,Toronto
E03453,IT,58163,2,Tokyo
E03454,R&D,174179,6,London
E03455,Operations,115701,4,New York
E03456,Sales,169450,6,Tokyo
E03457,R&D,86567,3,Toronto
E03458,IT,35343,1,Tokyo
E03459,Operations,84557,3,Berlin
E03460,Operations,188754,6,Tokyo
E03461,HR,31286,1,Singapore
E03462,HR,62161,2,Singapore
E03463,Operations,139838,5,Singapore
E03464,R&D,180105,6,New York
E03465,HR,29663,1,New York
E03466,R&D,56088,2,Tokyo
E03467,IT,31237,1,London
E03468,HR,154394,5,Singapore
E03469,Marketing,97232,3,New York
E03470,Sales,177851,6,Berlin
E03471,Marketing,87855,3,Tokyo
E03472,Operations,156499,5,Singapore
E03473,Marketing,81029,3,Singapore
E03474,Operations,110807,4,Sydney
E03475,Finance,178161,6,Tokyo
E03476,HR,113337,4,Tokyo
E03477,R&D,22675,1,London
E03478,Sales,145009,5,Sydney
E03479,R&D,180472,6,Berlin
E03480,Marketing,163334,5,Toronto
E03481,R&D,155583,5,Sydney
E03482,Operations,122494,4,Tokyo
E03483,Finance,150975,5,Tokyo
E03484,Marketing,177107,6,Toronto
E03485,Sales,179707,6,London
E03486,Sales,84669,3,Tokyo
E03487,Operations,159560,5,Toronto
E03488,R&D,156745,5,Singapore
E03489,R&D,91604,3,Tokyo
E03490,Operations,67801,2,Berlin
E03491,Sales,113422,4,Tokyo
E03492,R&D,118615,4,New York
E03493,HR,53729,2,New York
E03494,HR,22988,1,Toronto
E03495,Finance,179887,6,Berlin
E03496,R&D,62940,2,New York
E03497,HR,154729,5,New York
E03498,IT,116845,4,New York
E03499,Sales,153845,5,Berlin
E03500,Operations,179974,6,London
E03501,HR,123925,4,New York
E03502,Finance,183573,6,Toronto
E03503,HR,183537,6,London
E03504,IT,128039,4,London
E03505,Operations,186732,6,Singapore
E03506,Operations,91456,3,New York
E03507,Operations,64364,2,New York
E03508,Marketing,148454,5,Singapore
E03509,R&D,59824,2,New York
E03510,Operations,66452,2,Tokyo
E03511,R&D,40243,1,Singapore
E03512,Sales,57216,2,Berlin
E03513,Finance,65686,2,Sydney
E03514,HR,151552,5,Sydney
E03515,Finance,114215,4,New York
E03516,IT,83179,3,Berlin
E03517,HR,122504,4,Tokyo
E03518,Finance,188026,6,Toronto
E03519,HR,112142,4,Tokyo
E03520,Marketing,108571,4,Berlin
E03521,Operations,153831,5,Sydney
E03522,Marketing,32303,1,Sydney
E03523,R&D,123989,4,Singapore
E03524,IT,150060,5,Toronto
E03525,Sales,23642,1,London
E03526,Marketing,154838,5,Sydney
E03527,HR,95250,3,London
E03528,IT,150714,5,Sydney
E03529,Operations,178648,6,Singapore
E03530,Marketing,189765,6,Tokyo
E03531,Finance,157680,5,Tokyo
E03532,Finance,86443,3,Toronto
E03533,Sales,31181,1,Sydney
E03534,HR,178078,6,New York
E03535,Marketing,188028,6,London
E03536,Finance,126029,4,Sydney
E03537,R&D,173139,6,Toronto
E03538,Sales,63659,2,Singapore
E03539,HR,124003,4,New York
E03540,Sales,182793,6,Singapore
E03541,Sales,121714,4,London
E03542,IT,176103,6,Toronto
E03543,Sales,118455,4,Singapore
E03544,R&D,150690,5,Tokyo
E03545,Finance,90265,3,Singapore
E03546,IT,147615,5,Sydney
E03547,HR,112697,4,London
E03548,Sales,153375,5,New York
E03549,Finance,73553,2,Singapore
E03550,R&D,25612,1,London
E03551,Finance,118899,4,Toronto
E03552,Sales,90513,3,Berlin
E03553,R&D,63166,2,Sydney
E03554,HR,20325,1,Tokyo
E03555,Operations,168162,6,Berlin
E03556,Operations,85103,3,New York
E03557,Operations,156570,5,Sydney
E03558,HR,95306,3,Berlin
E03559,IT,158765,5,New York
E03560,HR,115797,4,Sydney
E03561,Finance,147821,5,Sydney
E03562,Marketing,177610,6,Toronto
E03563,R&D,186710,6,London
E03564,Operations,150115,5,Berlin
E03565,R&D,120967,4,London
E03566,Marketing,179628,6,Toronto
E03567,Sales,32961,1,Singapore
E03568,Marketing,28047,1,Sydney
E03569,Marketing,56737,2,Tokyo
E03570,Finance,147360,5,Toronto
E03571,Operations,103894,4,Tokyo
E03572,R&D,150171,5,Sydney
E03573,IT,61548,2,Berlin
E03574,IT,182948,6,Singapore
E03575,Operations,96831,3,Tokyo
E03576,Marketing,183432,6,Sydney
E03577,R&D,55616,2,London
E03578,Sales,118072,4,Berlin
E03579,R&D,95838,3,Toronto
E03580,R&D,25727,1,Toronto
E03581,Operations,61361,2,Tokyo
E03582,HR,122740,4,Singapore
E03583,HR,86288,3,Berlin
E03584,IT,39489,1,Berlin
E03585,Sales,125426,4,Sydney
E03586,Sales,87581,3,Singapore
E03587,Finance,59157,2,Toronto
E03588,Marketing,126873,4,Toronto
E03589,Operations,95935,3,Berlin
E03590,IT,117926,4,Tokyo
E03591,Finance,31572,1,Toronto
E03592,Operations,33648,1,Tokyo
E03593,Operations,90215,3,New York
E03594,HR,49673,2,Singapore
E03595,Operations,118584,4,Singapore
E03596,R&D,180790,6,Sydney
E03597,HR,89590,3,New York
E03598,HR,93737,3,Sydney
E03599,HR,182250,6,London
E03600,Operations,38877,1,London
E03601,Sales,120698,4,Berlin
E03602,Finance,184066,6,Tokyo
E03603,R&D,141281,5,Singapore
E03604,R&D,61406,2,New York
E03605,HR,23648,1,Toronto
E03606,Sales,71837,2,Toronto
E03607,Sales,143545,5,Tokyo
E03608,IT,150070,5,Sydney
E03609,IT,57043,2,London
E03610,Marketing,54427,2,New York
E03611,IT,65533,2,Singapore
E03612,Operations,88979,3,Singapore
E03613,IT,119939,4,Sydney
E03614,IT,149713,5,Toronto
E03615,Marketing,180803,6,Sydney
E03616,Marketing,24804,1,Tokyo
E03617,Operations,31225,1,Sydney
E03618,Sales,26859,1,Singapore
E03619,Sales,148714,5,Berlin
E03620,HR,175334,6,New York
E03621,Finance,123441,4,New York
E03622,IT,175730,6,New York
E03623,Operations,63494,2,Tokyo
E03624,Operations,89411,3,Sydney
E03625,Sales,50413,2,Toronto
E03626,R&D,91681,3,Toronto
E03627,R&D,155283,5,New York
E03628,Operations,123595,4,Singapore
E03629,Operations,59584,2,Toronto
E03630,Operations,87077,3,Singapore
E03631,HR,39918,1,Singapore
E03632,HR,61932,2,Sydney
E03633,Marketing,119264,4,London
E03634,R&D,124369,4,London
E03635,Operations,180914,6,Tokyo
E03636,Finance,111411,4,New York
E03637,IT,94524,3,New York
E03638,Sales,97182,3,Berlin
